Season,Player,Team,Position,ovr_pct,evo_pct,evd_pct,ppl_pct,pkl_pct,fin_pct,gol_pct,xgl_pct,ast_pct,pen_pct,hit_pct,ozs_pct,pdo_pct,tmt_pct,cmp_pct,ovr_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,ozs_rank,pdo_rank,tmt_rank,cmp_rank,all_players,ppl_players,pkl_players,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Player ID,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,Age,ovr_history,evo_history,evd_history,team_history
2016-2017,Alexander Petrovic,FLA,D,36.2,64.6,29.3,,68.9,35.8,21.4,24.0,88.6,34.7,89.5,15.3,67.7,56.3,60.3,147,82,163,,53.0,148,181,175,27,136,25,195,75,101,92,229,111,167,Second Pair,49.0,889.35,1.0,13.0,14.0,2.4697266278558954,47.69230769230769,49.077450786761375,8475755,D,77.0,215.0,1992-03-03,CAN,2010.0,2.0,36.0,R,24,"[None, None, 45, 42, 32]","[None, None, 51, 59, 67]","[None, None, 38, 35, 25]","[None, None, 'FLA', 'FLA', 'FLA']"
2016-2017,Alexei Emelin,MTL,D,3.1,3.9,66.4,,4.2,11.4,15.3,14.0,9.2,3.5,96.5,10.9,32.3,75.5,62.4,223,221,78,,161.0,204,195,198,209,204,9,205,156,57,87,229,111,167,Second Pair,76.0,1620.45,2.0,8.0,10.0,2.953444528254117,49.411764705882355,51.85231867945019,8471296,D,74.0,218.0,1986-04-25,RUS,2004.0,3.0,84.0,L,30,"[65, 13, 10, 6, 3]","[37, 26, 1, 35, 3]","[60, 7, 44, 65, 69]","['MTL', 'MTL', 'MTL', 'MTL', 'MTL']"
2016-2017,Alexey Marchenko,TOR,D,54.1,35.8,43.2,,38.3,43.7,31.0,34.1,24.5,91.7,18.3,33.6,90.8,45.9,68.1,106,148,131,,104.0,130,159,152,174,19,188,153,22,125,74,229,111,167,Third Pair,41.0,695.0,1.0,7.0,8.0,1.5224547914706617,58.536585365853654,49.28189309484283,8476289,D,75.0,210.0,1992-01-02,RUS,2011.0,7.0,205.0,R,24,"[None, None, None, 60, 49]","[None, None, None, 17, 57]","[None, None, None, 43, 41]","[None, None, None, 'DET', 'TOR']"
2016-2017,Andrei Markov,MTL,D,63.8,78.6,48.0,67.6,12.6,72.9,66.4,38.0,99.1,55.5,5.7,60.7,93.4,84.3,55.9,84,50,120,37.0,147.0,63,78,143,3,92,217,91,16,37,102,229,111,167,Second Pair,62.0,1353.8333333333333,6.0,30.0,36.0,4.065675390197223,61.64383561643836,55.084605494116886,8467496,D,72.0,200.0,1978-12-20,RUS,1998.0,6.0,162.0,L,37,"[74, 78, 37, 49, 75]","[82, 93, 78, 76, 78]","[40, 31, 21, 29, 60]","['MTL', 'MTL', 'MTL', 'MTL', 'MTL']"
2016-2017,Andrej Sekera,EDM,D,86.9,94.8,49.3,84.7,83.8,22.7,50.7,62.0,63.3,56.8,30.1,24.9,52.0,33.2,86.9,31,13,117,18.0,28.0,178,114,88,85,89,161,173,111,154,31,229,111,167,Second Pair,80.0,1718.6333333333334,8.0,27.0,35.0,8.040427086516164,56.97674418604651,51.484483801732026,8471284,D,72.0,200.0,1986-06-08,SVK,2004.0,3.0,71.0,L,30,"[48, 82, 74, 80, 90]","[61, 95, 84, 93, 95]","[10, 12, 36, 38, 54]","['BUF', 'CAR', 'LAK', 'EDM', 'EDM']"
2016-2017,Andrej Sustr,TBL,D,22.7,31.0,63.3,,61.1,59.4,52.8,36.7,55.5,4.4,19.2,2.2,45.4,47.6,36.2,178,159,85,,66.0,94,109,146,103,202,186,225,126,121,147,229,111,167,Third Pair,80.0,1407.1166666666666,3.0,11.0,14.0,3.287600513209061,44.04761904761904,48.863736714387784,8477205,D,79.0,217.0,1990-11-29,CZE,,,,R,25,"[None, 34, 22, 34, 18]","[None, 54, 15, 33, 34]","[None, 38, 63, 52, 66]","[None, 'TBL', 'TBL', 'TBL', 'TBL']"
2016-2017,Andrew MacDonald,PHI,D,19.2,7.9,42.8,,11.4,44.5,29.3,15.3,82.5,72.5,20.5,58.1,60.3,29.7,70.3,186,212,132,,149.0,128,163,195,41,56,183,97,92,162,69,229,111,167,Second Pair,73.0,1467.9,2.0,16.0,18.0,2.671873711010138,43.42105263157895,47.65731889046319,8473584,D,73.0,204.0,1986-09-07,CAN,2006.0,6.0,160.0,L,29,"[38, 1, 17, 46, 12]","[69, 2, 25, 17, 5]","[22, 6, 29, 23, 55]","['NYI', 'PHI', 'PHI', 'PHI', 'PHI']"
2016-2017,Andy Greene,NJD,D,83.4,14.0,96.9,18.9,9.0,8.3,11.4,25.8,13.5,80.3,15.7,0.4,40.6,27.5,92.6,39,198,8,91.0,153.0,211,204,171,199,40,194,229,137,167,18,229,111,167,Second Pair,66.0,1448.3,4.0,9.0,13.0,4.6156871457440936,40.0,50.05415096818139,8472382,D,71.0,190.0,1982-10-30,USA,,,,L,33,"[96, 93, 89, 77, 82]","[6, 24, 19, 3, 37]","[100, 99, 99, 98, 93]","['NJD', 'NJD', 'NJD', 'NJD', 'NJD']"
2016-2017,Anthony Bitetto,NSH,D,29.7,39.7,29.7,,,48.0,20.1,21.4,93.4,51.1,93.4,92.6,76.4,48.5,8.3,162,139,162,,,120,184,181,16,101,16,18,55,119,211,229,111,167,Fringe,29.0,342.3,0.0,7.0,7.0,0.6520322212171393,46.666666666666664,40.740898773471216,8475868,D,73.0,222.0,1990-07-15,USA,2010.0,6.0,168.0,L,26,"[None, None, None, 43, 23]","[None, None, None, 33, 36]","[None, None, None, 31, 27]","[None, None, None, 'NSH', 'NSH']"
2016-2017,Anton Stralman,TBL,D,97.8,95.6,94.8,1.8,94.6,71.2,78.6,84.3,30.6,81.2,37.1,74.7,67.2,62.4,83.0,6,11,13,110.0,10.0,67,50,37,160,38,145,59,76,87,40,229,111,167,First Pair,73.0,1671.7333333333331,5.0,17.0,22.0,8.378384176110629,50.51546391752577,51.57233951779673,8471873,D,71.0,193.0,1986-08-01,SWE,2005.0,7.0,216.0,R,30,"[76, 93, 96, 93, 98]","[87, 98, 97, 90, 96]","[56, 83, 90, 94, 93]","['NYR', 'NYR', 'TBL', 'TBL', 'TBL']"
2016-2017,Ben Chiarot,WPG,D,16.2,29.3,35.8,,22.8,17.5,24.0,48.5,40.6,28.8,86.9,26.2,52.4,61.1,30.6,193,163,148,,130.0,190,175,119,137,149,31,170,110,90,160,229,111,167,Third Pair,59.0,903.95,2.0,10.0,12.0,2.4586721583618343,46.666666666666664,45.20699266740229,8475279,D,75.0,222.0,1991-05-09,CAN,2009.0,4.0,120.0,L,25,"[None, None, 51, 50, 5]","[None, None, 55, 60, 14]","[None, None, 52, 42, 26]","[None, None, 'WPG', 'WPG', 'WPG']"
2016-2017,Ben Hutton,VAN,D,20.5,28.4,10.9,34.2,,5.7,19.7,44.5,50.7,85.2,18.8,74.2,17.0,7.4,62.0,183,165,205,74.0,,217,185,128,114,33,187,60,191,213,88,229,111,167,Second Pair,71.0,1455.2833333333333,5.0,14.0,19.0,6.185800062463582,40.50632911392405,46.49130929496913,8477018,D,75.0,209.0,1993-04-20,CAN,2012.0,5.0,147.0,L,23,"[None, None, None, 31, 15]","[None, None, None, 26, 30]","[None, None, None, 10, 16]","[None, None, None, 'VAN', 'VAN']"
2016-2017,Ben Lovejoy,NJD,D,67.7,48.5,81.7,,95.8,27.1,32.8,33.6,2.2,15.3,71.2,1.3,42.8,65.1,79.9,75,119,43,,8.0,168,155,153,225,179,67,227,132,81,47,229,111,167,Second Pair,82.0,1703.4833333333331,1.0,6.0,7.0,2.9611193543188525,43.83561643835616,45.956735303696355,8473933,D,73.0,205.0,1984-02-20,USA,,,,R,32,"[71, 79, 69, 77, 55]","[83, 68, 74, 70, 20]","[81, 83, 81, 83, 79]","['ANA', 'ANA', 'PIT', 'PIT', 'NJD']"
2016-2017,Brady Skjei,NYR,D,41.5,58.5,46.3,63.1,,88.6,85.6,72.1,99.6,25.5,76.9,93.4,96.9,31.9,9.6,135,96,124,42.0,,27,34,65,2,156,54,16,8,157,208,229,111,167,Third Pair,80.0,1397.0166666666669,5.0,34.0,39.0,5.713432272829272,55.85585585585585,50.30875166407258,8476869,D,75.0,210.0,1994-03-26,USA,2012.0,1.0,28.0,L,22,"[None, None, None, None, 44]","[None, None, None, None, 58]","[None, None, None, None, 47]","[None, None, None, None, 'NYR']"
2016-2017,Brandon Carlo,BOS,D,16.6,79.9,40.2,,90.4,94.3,72.1,18.8,6.1,0.4,39.3,5.7,15.3,96.9,41.9,192,47,138,,17.0,14,65,187,216,211,140,217,195,8,134,229,111,167,Second Pair,82.0,1706.9,6.0,10.0,16.0,3.5249750990379796,48.78048780487805,52.29594359070053,8478443,D,77.0,227.0,1996-11-26,USA,2015.0,2.0,37.0,R,19,"[None, None, None, None, 20]","[None, None, None, None, 82]","[None, None, None, None, 42]","[None, None, None, None, 'BOS']"
2016-2017,Brandon Davidson,MTL,D,53.3,33.6,71.6,,41.9,32.8,16.2,38.9,12.7,49.3,68.6,46.7,39.7,44.1,35.8,108,153,66,,98.0,155,193,141,201,105,73,123,139,129,148,229,111,167,Third Pair,38.0,597.35,0.0,3.0,3.0,1.2614575981295704,48.78048780487805,48.563601583893465,8475869,D,74.0,204.0,1991-08-21,CAN,2010.0,6.0,162.0,L,25,"[None, None, None, 64, 45]","[None, None, None, 43, 27]","[None, None, None, 74, 66]","[None, None, None, 'EDM', 'MTL']"
2016-2017,Brandon Manning,PHI,D,26.2,44.1,10.5,,72.5,7.4,14.8,54.1,27.5,76.9,72.5,81.2,21.4,46.3,39.3,170,129,206,,47.0,213,196,106,167,48,64,44,181,124,140,229,111,167,Second Pair,65.0,1173.65,3.0,9.0,12.0,3.851744119558627,42.10526315789473,47.375467611347865,8475430,D,73.0,205.0,1990-06-04,CAN,,,,L,26,"[None, None, None, 60, 11]","[None, None, None, 53, 31]","[None, None, None, 11, 15]","[None, None, None, 'PHI', 'PHI']"
2016-2017,Brandon Montour,ANA,D,60.7,55.9,28.4,61.3,,45.9,53.3,77.3,15.3,97.8,31.0,68.6,100.0,89.5,18.3,91,102,165,44.0,,125,108,53,195,6,159,73,1,25,188,229,111,167,Third Pair,27.0,469.2833333333333,2.0,4.0,6.0,2.707849716500111,80.0,50.37127779876296,8477986,D,72.0,199.0,1994-04-11,CAN,2014.0,2.0,55.0,R,22,"[None, None, None, None, 63]","[None, None, None, None, 58]","[None, None, None, None, 30]","[None, None, None, None, 'ANA']"
2016-2017,Brayden McNabb,LAK,D,57.2,77.3,61.6,,,25.3,45.4,52.8,8.7,13.5,93.9,94.3,23.1,96.1,18.8,99,53,89,,,172,126,109,210,183,15,14,177,10,187,229,111,167,Third Pair,49.0,738.2,2.0,2.0,4.0,2.0835540041358604,50.0,57.72361497811763,8475188,D,76.0,215.0,1991-01-21,CAN,2009.0,3.0,66.0,L,25,"[None, None, 59, 42, 62]","[None, None, 59, 84, 72]","[None, None, 51, 63, 64]","[None, None, 'LAK', 'LAK', 'LAK']"
2016-2017,Braydon Coburn,TBL,D,38.4,16.2,65.5,,95.2,20.1,47.2,69.4,26.6,19.7,61.1,8.7,55.0,41.5,32.8,142,193,80,,9.0,184,122,71,169,169,90,210,104,135,155,229,111,167,Third Pair,80.0,1338.9166666666667,5.0,7.0,12.0,4.480388654974467,49.36708860759494,50.82389796083622,8470601,D,77.0,224.0,1985-02-27,CAN,2003.0,1.0,8.0,L,31,"[5, 34, 29, 27, 48]","[29, 26, 24, 12, 23]","[19, 36, 56, 57, 70]","['PHI', 'PHI', 'TBL', 'TBL', 'TBL']"
2016-2017,Brendan Smith,NYR,D,64.6,68.1,76.9,53.2,64.1,21.4,34.9,68.1,49.8,23.6,48.9,83.0,47.6,43.2,38.0,82,74,54,53.0,61.0,181,150,74,116,160,118,40,121,131,143,229,111,167,Second Pair,51.0,981.3333333333334,3.0,6.0,9.0,3.337846752573651,50.877192982456144,48.751215711078,8474090,D,74.0,200.0,1989-02-08,CAN,2007.0,1.0,27.0,L,27,"[80, 56, 69, 59, 66]","[48, 50, 64, 74, 65]","[84, 77, 85, 76, 69]","['DET', 'DET', 'DET', 'DET', 'NYR']"
2016-2017,Brenden Dillon,SJS,D,32.8,67.2,52.0,,27.5,5.2,25.3,51.5,10.9,14.0,84.3,61.1,13.5,81.2,9.2,155,76,111,,122.0,218,172,112,205,182,37,90,199,44,209,229,111,167,Third Pair,81.0,1333.85,2.0,8.0,10.0,3.3927985332209785,45.714285714285715,54.62315654699121,8475455,D,76.0,225.0,1990-11-13,CAN,,,,L,25,"[45, 55, 47, 7, 61]","[88, 71, 72, 66, 66]","[65, 39, 57, 9, 79]","['DAL', 'DAL', 'SJS', 'SJS', 'SJS']"
2016-2017,Brent Burns,SJS,D,93.4,100.0,1.7,35.1,16.2,100.0,100.0,100.0,96.1,27.1,15.3,80.3,71.6,90.0,55.0,16,1,226,73.0,141.0,1,1,1,10,153,195,46,66,24,104,229,111,167,First Pair,82.0,2038.7333333333331,29.0,47.0,76.0,18.197369671329664,59.84251968503938,52.61114110587975,8470613,D,77.0,228.0,1985-03-09,CAN,2003.0,1.0,20.0,R,31,"[71, 84, 76, 91, 96]","[85, 91, 98, 98, 100]","[58, 48, 11, 7, 0]","['SJS', 'SJS', 'SJS', 'SJS', 'SJS']"
2016-2017,Brent Seabrook,CHI,D,9.2,75.1,7.0,0.9,21.6,21.8,42.4,57.2,46.3,30.6,57.6,78.6,66.4,67.2,72.5,209,58,214,111.0,132.0,180,133,99,124,145,98,50,78,76,64,229,111,167,Second Pair,79.0,1729.45,3.0,36.0,39.0,6.771771921174915,53.06122448979592,48.97986480421813,8470607,D,75.0,220.0,1985-04-20,CAN,2003.0,1.0,14.0,R,31,"[33, 91, 54, 9, 7]","[65, 96, 87, 76, 69]","[66, 87, 27, 4, 6]","['CHI', 'CHI', 'CHI', 'CHI', 'CHI']"
2016-2017,Brett Pesce,CAR,D,82.1,48.0,83.4,,83.2,27.9,47.6,51.1,27.9,85.6,22.7,46.3,45.9,70.7,68.6,42,120,39,,29.0,166,121,113,166,32,178,124,125,68,73,229,111,167,Second Pair,82.0,1738.75,3.0,18.0,21.0,5.418370684897524,55.90551181102362,55.57875569981717,8477488,D,75.0,206.0,1994-11-15,USA,2013.0,3.0,66.0,R,21,"[None, None, None, 49, 91]","[None, None, None, 19, 62]","[None, None, None, 48, 94]","[None, None, None, 'CAR', 'CAR']"
2016-2017,Brian Campbell,CHI,D,92.6,84.3,93.0,28.8,,62.9,39.7,14.4,34.5,73.8,22.3,55.0,98.7,51.5,33.6,18,37,17,80.0,,86,139,197,151,53,179,104,4,112,153,229,111,167,Second Pair,80.0,1474.3666666666668,5.0,12.0,17.0,3.975122209638164,59.0,50.313227273128966,8466285,D,70.0,192.0,1979-05-23,CAN,1997.0,6.0,156.0,L,37,"[97, 97, 94, 96, 86]","[91, 83, 77, 94, 75]","[85, 97, 98, 95, 86]","['FLA', 'FLA', 'FLA', 'FLA', 'CHI']"
2016-2017,Brian Dumoulin,PIT,D,80.3,37.1,85.2,,65.3,1.3,3.5,43.2,45.9,98.3,66.8,37.1,38.4,97.4,82.1,46,145,35,,59.0,227,215,131,125,5,77,145,142,7,42,229,111,167,Second Pair,70.0,1438.2333333333331,1.0,14.0,15.0,3.728006108720433,47.05882352941176,52.3669131351982,8475208,D,76.0,215.0,1991-09-06,USA,2009.0,2.0,51.0,L,24,"[None, None, None, 74, 82]","[None, None, None, 36, 33]","[None, None, None, 84, 84]","[None, None, None, 'PIT', 'PIT']"
2016-2017,Brooks Orpik,WSH,D,32.3,31.4,64.2,,79.6,10.9,24.5,8.7,56.8,14.4,92.1,72.1,94.3,78.2,36.7,156,158,83,,35.0,205,174,210,100,181,19,65,14,51,146,229,111,167,Third Pair,79.0,1405.1,0.0,14.0,14.0,2.4836488016379814,63.85542168674698,53.034737133070905,8468498,D,75.0,217.0,1980-09-26,USA,2000.0,1.0,18.0,L,35,"[19, 33, 6, 33, 50]","[7, 11, 16, 53, 28]","[35, 59, 38, 62, 68]","['PIT', 'PIT', 'WSH', 'WSH', 'WSH']"
2016-2017,Calvin de Haan,NYI,D,89.5,78.2,94.3,,62.9,19.7,34.1,43.7,75.5,63.3,62.4,41.5,58.1,24.0,64.6,25,51,14,,63.0,185,152,130,57,75,87,135,97,175,82,229,111,167,Second Pair,82.0,1627.55,5.0,20.0,25.0,5.227888584205495,55.08474576271186,50.31817476734033,8475177,D,73.0,192.0,1991-05-09,CAN,2009.0,1.0,12.0,L,25,"[None, 65, 76, 87, 92]","[None, 44, 54, 77, 82]","[None, 79, 88, 86, 95]","[None, 'NYI', 'NYI', 'NYI', 'NYI']"
2016-2017,Cam Fowler,ANA,D,43.2,66.4,24.0,89.2,1.2,51.1,48.5,40.6,54.6,60.7,8.7,15.7,50.7,83.4,67.2,131,78,175,13.0,166.0,113,119,137,105,81,210,194,114,39,76,229,111,167,First Pair,80.0,1987.85,11.0,28.0,39.0,10.205595827738476,52.293577981651374,52.17204855653923,8475764,D,74.0,213.0,1991-12-05,CAN,2010.0,1.0,12.0,L,24,"[52, 63, 67, 15, 53]","[12, 47, 73, 42, 72]","[30, 74, 29, 16, 27]","['ANA', 'ANA', 'ANA', 'ANA', 'ANA']"
2016-2017,Carl Gunnarsson,STL,D,60.3,4.4,84.7,,34.7,40.6,10.5,7.4,24.9,90.8,45.0,72.5,27.5,87.3,40.2,92,220,36,,110.0,137,206,213,173,21,127,64,167,30,138,229,111,167,Third Pair,56.0,761.35,0.0,6.0,6.0,1.2175348140099609,41.66666666666667,50.86273147394383,8474125,D,74.0,198.0,1986-11-09,SWE,2007.0,7.0,194.0,L,29,"[29, 28, 68, 53, 62]","[6, 4, 12, 5, 7]","[88, 90, 80, 86, 81]","['TOR', 'TOR', 'STL', 'STL', 'STL']"
2016-2017,Chad Ruhwedel,PIT,D,35.8,39.3,32.3,38.7,54.5,63.8,80.3,64.2,89.1,59.2,60.3,31.9,99.6,85.6,3.9,148,140,156,69.0,77.0,84,46,83,26,84,92,157,2,34,221,229,111,167,Third Pair,34.0,589.4333333333333,2.0,8.0,10.0,2.0134752519801786,60.0,47.05740344846938,8477244,D,71.0,189.0,1990-05-07,USA,,,,R,26,"[None, 50, None, None, 40]","[None, 40, None, None, 43]","[None, 40, None, None, 34]","[None, 'BUF', None, None, 'PIT']"
2016-2017,Chris Tanev,VAN,D,93.0,20.5,97.8,,89.2,42.4,12.7,4.4,17.5,96.1,26.2,4.8,36.7,4.4,93.9,17,183,6,,19.0,133,201,220,190,10,170,219,146,220,15,229,111,167,Second Pair,53.0,1078.2833333333333,2.0,8.0,10.0,1.7318948871387703,50.0,46.86477003266031,8475690,D,75.0,200.0,1989-12-20,CAN,,,,R,26,"[91, 92, 97, 94, 87]","[49, 42, 50, 22, 16]","[93, 94, 97, 98, 96]","['VAN', 'VAN', 'VAN', 'VAN', 'VAN']"
2016-2017,Chris Wideman,OTT,D,27.5,54.6,32.8,20.7,,67.7,79.5,78.6,38.0,34.1,54.1,89.1,76.0,12.2,21.4,167,105,155,89.0,,75,48,50,143,137,106,26,56,202,181,229,111,167,Third Pair,76.0,1060.95,5.0,12.0,17.0,4.5316233462546345,55.55555555555556,51.16596130654669,8475227,D,70.0,180.0,1990-01-07,USA,2009.0,4.0,100.0,R,26,"[None, None, None, 18, 39]","[None, None, None, 51, 52]","[None, None, None, 27, 38]","[None, None, None, 'OTT', 'OTT']"
2016-2017,Christian Folin,MIN,D,26.6,18.8,36.2,,39.5,66.8,33.2,3.5,61.1,58.1,80.3,12.7,92.6,86.5,23.6,169,187,147,,102.0,77,154,222,90,86,46,201,18,32,176,229,111,167,Third Pair,51.0,761.6666666666666,2.0,6.0,8.0,0.9902745161765534,54.90196078431373,49.68314452427189,8477850,D,76.0,204.0,1991-02-09,SWE,,,,R,25,"[None, None, 58, 47, 13]","[None, None, 45, 30, 12]","[None, None, 42, 36, 33]","[None, None, 'MIN', 'MIN', 'MIN']"
2016-2017,Cody Ceci,OTT,D,39.3,41.5,59.4,66.7,15.6,51.5,68.6,75.5,44.1,40.6,43.2,23.1,48.9,8.3,76.4,140,135,94,38.0,142.0,112,73,57,129,124,131,177,118,211,55,229,111,167,First Pair,79.0,1833.2,2.0,15.0,17.0,5.605574734840987,41.904761904761905,45.499743584210705,8476879,D,75.0,210.0,1993-12-21,CAN,2012.0,1.0,15.0,R,22,"[None, 63, 75, 63, 17]","[None, 75, 89, 73, 10]","[None, 40, 55, 56, 63]","[None, 'OTT', 'OTT', 'OTT', 'OTT']"
2016-2017,Cody Franson,BUF,D,64.2,47.6,86.0,69.4,40.1,48.9,50.2,31.9,51.1,18.8,44.1,48.9,21.8,21.4,45.4,83,121,33,35.0,101.0,118,115,157,113,171,129,118,180,181,126,229,111,167,Second Pair,68.0,1256.8,3.0,16.0,19.0,3.013579739147948,48.05194805194805,50.36003465610918,8471742,D,77.0,224.0,1987-08-08,CAN,2005.0,3.0,79.0,R,29,"[92, 55, 77, 55, 65]","[79, 18, 71, 14, 61]","[74, 77, 81, 74, 92]","['TOR', 'TOR', 'NSH', 'BUF', 'BUF']"
