Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Overall Draft Position,Player ID
2016-2017,Andrej Sekera,EDM,D,74.0,105.0,22.0,78.0,55.0,141.0,137.0,83.0,72.0,145.0,77.0,191.0,,44.0,Second Pair,80,1718.6333333333,8,27,35,7.78,57.47,51.61,30,1986-06-08,SVK,SVK,72,200,2004,3,71,8471284.0
2016-2017,Andrej Sustr,TBL,D,155.0,160.0,,73.0,150.0,97.0,147.0,113.0,124.0,222.0,205.0,197.0,,178.0,Third Pair,80,1407.1166666667,3,11,14,3.63,43.53,48.97,25,1990-11-29,CZE,CZE,79,217,-,-,-,8477205.0
2016-2017,Andrew MacDonald,PHI,D,170.0,30.0,,100.0,165.0,93.0,210.0,163.0,38.0,101.0,45.0,209.0,,95.0,Second Pair,73,1467.9,2,16,18,3.41,42.86,48.66,29,1986-09-07,CAN,CAN,73,204,2006,6,160,8473584.0
2016-2017,Andy Greene,NJD,D,216.0,44.0,48.0,41.0,212.0,51.0,182.0,197.0,188.0,229.0,42.0,187.0,,108.0,Second Pair,66,1448.3,4,9,13,4.99,40.00,48.46,33,1982-10-30,USA,USA,71,190,-,-,-,8472382.0
2016-2017,Anthony Bitetto,NSH,D,176.0,163.0,,,207.0,215.0,200.0,201.0,25.0,14.0,225.0,19.0,,207.0,Fringe,29,342.3,0,7,7,0.66,46.67,43.08,26,1990-07-15,USA,USA,73,222,2010,6,168,8475868.0
2016-2017,Anthony DeAngelo,ARI,D,99.0,227.0,33.0,,154.0,229.0,74.0,17.0,172.0,62.0,125.0,139.0,,74.0,Third Pair,39,666.66666666667,5,9,14,3.0,36.84,41.28,20,1995-10-24,USA,USA,71,180,2014,1,19,
2016-2017,Anton Stralman,TBL,D,51.0,52.0,88.0,110.0,42.0,29.0,46.0,52.0,120.0,83.0,47.0,124.0,,69.0,First Pair,73,1671.7333333333,5,17,22,8.41,51.04,52.57,30,1986-08-01,SWE,SWE,71,193,2005,7,216,8471873.0
2016-2017,Ben Chiarot,WPG,D,184.0,74.0,,55.0,160.0,123.0,154.0,175.0,187.0,109.0,163.0,57.0,,162.0,Third Pair,59,903.95,2,10,12,1.79,46.67,47.16,25,1991-05-09,CAN,CAN,75,232,2009,4,120,8475279.0
2016-2017,Ben Hutton,VAN,D,169.0,133.0,83.0,,174.0,188.0,83.0,169.0,153.0,58.0,72.0,192.0,,79.0,Second Pair,71,1455.15,5,14,19,5.81,40.51,47.37,23,1993-04-20,CAN,CAN,75,201,2012,5,147,8477018.0
2016-2017,Ben Lovejoy,NJD,D,208.0,37.0,,35.0,185.0,72.0,134.0,157.0,227.0,227.0,152.0,89.0,,142.0,Second Pair,82,1703.4833333333,1,6,7,3.21,43.84,45.39,32,1984-02-20,USA,USA,73,205,-,-,-,8473933.0
2016-2017,Brady Skjei,NYR,D,23.0,202.0,105.0,,92.0,121.0,45.0,38.0,14.0,12.0,133.0,54.0,,76.0,Third Pair,80,1397.0166666667,5,34,39,5.8,55.36,51.03,22,1994-03-26,USA,USA,75,210,2012,1,28,8476869.0
2016-2017,Brandon Carlo,BOS,D,114.0,119.0,,24.0,25.0,108.0,185.0,81.0,169.0,192.0,221.0,156.0,,144.0,Second Pair,82,1706.9,6,10,16,3.29,48.78,53.06,19,1996-11-26,USA,USA,78,218,2015,2,37,8478443.0
2016-2017,Brandon Davidson,EDM,D,166.0,28.0,,147.0,143.0,66.0,91.0,203.0,173.0,170.0,193.0,102.0,,156.0,Third Pair,38,597.35,0,3,3,1.25,48.78,48.08,25,1991-08-21,CAN,CAN,74,204,2010,6,162,8475869.0
2016-2017,Brandon Davidson,MTL,D,166.0,28.0,,147.0,143.0,66.0,91.0,203.0,173.0,170.0,193.0,102.0,,156.0,Third Pair,38,597.35,0,3,3,1.25,48.78,48.08,25,1991-08-21,CAN,CAN,74,204,2010,6,162,8475869.0
2016-2017,Brandon Manning,PHI,D,146.0,158.0,,33.0,142.0,126.0,76.0,185.0,118.0,104.0,54.0,33.0,,168.0,Second Pair,65,1173.65,3,9,12,3.52,41.33,48.04,26,1990-06-04,CAN,CAN,73,205,-,-,-,8475430.0
2016-2017,Brandon Montour,ANA,D,44.0,224.0,36.0,,21.0,180.0,35.0,75.0,162.0,90.0,8.0,165.0,,118.0,Third Pair,27,469.28333333333,2,4,6,3.48,80.00,52.26,22,1994-04-11,CAN,CAN,72,194,2014,2,55,8477986.0
2016-2017,Brayden McNabb,LAK,D,72.0,49.0,,,3.0,5.0,116.0,118.0,200.0,23.0,176.0,10.0,,198.0,Third Pair,49,738.2,2,2,4,2.44,50.00,59.72,25,1991-01-21,CAN,CAN,76,215,2009,3,66,8475188.0
2016-2017,Braydon Coburn,TBL,D,125.0,144.0,,25.0,138.0,58.0,65.0,100.0,158.0,199.0,183.0,75.0,,185.0,Third Pair,80,1338.9166666667,5,7,12,4.19,48.75,51.21,31,1985-02-27,CAN,CAN,77,224,2003,1,8,8470601.0
2016-2017,Brendan Smith,DET,D,116.0,159.0,6.0,84.0,122.0,69.0,145.0,115.0,84.0,28.0,174.0,97.0,,165.0,Second Pair,51,980.31666666667,3,6,9,3.27,50.88,47.96,27,1989-02-08,CAN,CAN,74,200,2007,1,27,8474090.0
2016-2017,Brendan Smith,NYR,D,116.0,159.0,6.0,84.0,122.0,69.0,145.0,115.0,84.0,28.0,174.0,97.0,,165.0,Second Pair,51,980.31666666667,3,6,9,3.27,50.88,47.96,27,1989-02-08,CAN,CAN,74,200,2007,1,27,8474090.0
2016-2017,Brenden Dillon,SJS,D,136.0,98.0,,99.0,43.0,65.0,107.0,165.0,206.0,45.0,160.0,32.0,,194.0,Third Pair,81,1333.85,2,8,10,3.32,46.48,54.19,25,1990-11-13,CAN,CAN,76,224,-,-,-,8475455.0
2016-2017,Brent Burns,SJS,D,1.0,200.0,3.0,113.0,1.0,166.0,1.0,1.0,2.0,32.0,129.0,167.0,,1.0,First Pair,82,2038.7333333333,29,47,76,16.9,59.52,52.38,31,1985-03-09,CAN,CAN,77,230,2003,1,20,8470613.0
2016-2017,Brent Seabrook,CHI,D,117.0,216.0,25.0,86.0,82.0,209.0,110.0,137.0,134.0,34.0,104.0,106.0,,28.0,Second Pair,79,1729.45,3,36,39,6.86,52.00,47.25,31,1985-04-20,CAN,CAN,75,220,2003,1,14,8470607.0
2016-2017,Brett Pesce,CAR,D,111.0,5.0,,3.0,75.0,24.0,143.0,158.0,99.0,133.0,49.0,200.0,,105.0,Second Pair,82,1738.75,2,18,20,4.5,56.30,54.71,21,1994-11-15,USA,USA,75,206,2013,3,66,8477488.0
2016-2017,Brian Campbell,CHI,D,186.0,153.0,97.0,,106.0,67.0,218.0,151.0,179.0,71.0,43.0,215.0,,148.0,Second Pair,80,1474.3666666667,5,12,17,4.14,58.00,48.04,37,1979-05-23,CAN,CAN,70,192,1997,6,156,8466285.0
2016-2017,Brian Dumoulin,PIT,D,118.0,94.0,,67.0,16.0,101.0,171.0,221.0,119.0,99.0,10.0,101.0,,158.0,Second Pair,70,1438.2333333333,1,14,15,3.68,47.52,51.92,24,1991-09-06,USA,USA,76,207,2009,2,51,8475208.0
2016-2017,Brooks Orpik,WSH,D,124.0,17.0,,28.0,32.0,59.0,163.0,190.0,140.0,56.0,188.0,20.0,,112.0,Third Pair,79,1405.1,0,14,14,2.6,63.86,52.05,35,1980-09-26,USA,USA,75,217,2000,1,18,8468498.0
2016-2017,Calvin de Haan,NYI,D,64.0,40.0,,10.0,50.0,159.0,86.0,153.0,50.0,131.0,60.0,86.0,,63.0,Second Pair,82,1627.55,5,20,25,5.56,56.41,51.47,25,1991-05-09,CAN,CAN,73,195,2009,1,12,8475177.0
2016-2017,Cam Fowler,ANA,D,100.0,165.0,15.0,139.0,48.0,161.0,161.0,122.0,98.0,207.0,75.0,216.0,,34.0,First Pair,80,1987.85,11,28,39,10.32,52.29,52.10,24,1991-12-05,CAN,USA,74,215,2010,1,12,8475764.0
2016-2017,Carl Gunnarsson,STL,D,218.0,2.0,,4.0,188.0,8.0,219.0,208.0,185.0,41.0,6.0,151.0,,209.0,Third Pair,56,761.35,0,6,6,1.26,41.67,52.56,29,1986-11-09,SWE,SWE,74,198,2007,7,194,8474125.0
2016-2017,Chad Ruhwedel,PIT,D,47.0,204.0,8.0,120.0,73.0,205.0,92.0,53.0,26.0,167.0,136.0,120.0,,139.0,Third Pair,34,589.43333333333,2,8,10,1.88,60.00,47.34,26,1990-05-07,USA,USA,71,191,-,-,-,8477244.0
2016-2017,Chris Tanev,VAN,D,228.0,23.0,,105.0,228.0,45.0,229.0,204.0,202.0,224.0,17.0,226.0,,125.0,Second Pair,53,1078.2833333333,2,8,10,1.76,50.88,43.77,26,1989-12-20,CAN,CAN,74,193,-,-,-,8475690.0
2016-2017,Chris Wideman,OTT,D,30.0,125.0,85.0,,113.0,102.0,10.0,66.0,69.0,11.0,181.0,100.0,,132.0,Third Pair,76,1060.95,5,12,17,4.51,55.56,50.75,26,1990-01-07,USA,USA,70,181,2009,4,100,8475227.0
2016-2017,Christian Folin,MIN,D,201.0,41.0,,159.0,206.0,73.0,202.0,164.0,96.0,130.0,162.0,71.0,,208.0,Third Pair,51,761.66666666667,2,6,8,0.97,56.60,50.06,25,1991-02-09,SWE,SWE,75,204,-,-,-,8477850.0
2016-2017,Cody Ceci,OTT,D,128.0,150.0,89.0,137.0,201.0,186.0,49.0,77.0,131.0,174.0,96.0,149.0,,68.0,First Pair,79,1833.2,2,15,17,6.11,42.31,45.89,22,1993-12-21,CAN,CAN,74,210,2012,1,15,8476879.0
2016-2017,Cody Franson,BUF,D,133.0,63.0,78.0,151.0,157.0,38.0,81.0,125.0,113.0,140.0,187.0,94.0,,110.0,Second Pair,68,1256.8,3,16,19,3.52,48.05,51.91,29,1987-08-08,CAN,CAN,77,224,2005,3,79,8471742.0
2016-2017,Cody Goloubef,COL,D,183.0,136.0,,90.0,173.0,156.0,156.0,216.0,121.0,221.0,220.0,133.0,,202.0,Third Pair,33,560.65,0,5,5,0.79,33.33,43.50,26,1989-11-30,CAN,CAN,73,190,2008,2,37,8474597.0
2016-2017,Colin Miller,BOS,D,24.0,43.0,103.0,,34.0,4.0,29.0,13.0,122.0,5.0,131.0,68.0,,153.0,Third Pair,61,964.76666666667,6,7,13,4.31,52.73,59.29,23,1992-10-29,CAN,CAN,73,200,2012,5,151,8476525.0
2016-2017,Colton Parayko,STL,D,12.0,15.0,40.0,6.0,103.0,21.0,13.0,160.0,1.0,94.0,68.0,147.0,,40.0,Second Pair,81,1716.9666666667,4,31,35,8.11,53.47,52.19,23,1993-05-12,CAN,CAN,78,228,2012,3,86,8476892.0
2016-2017,Connor Carrick,TOR,D,67.0,126.0,,,15.0,109.0,64.0,187.0,117.0,36.0,138.0,129.0,,179.0,Third Pair,67,1094.5166666667,2,6,8,4.26,54.95,52.56,22,1994-04-13,USA,USA,70,198,2012,5,137,8476941.0
2016-2017,Connor Murphy,ARI,D,178.0,103.0,,131.0,198.0,171.0,155.0,181.0,100.0,219.0,114.0,35.0,,122.0,Second Pair,77,1476.7333333333,2,15,17,3.54,41.41,45.41,23,1993-03-26,USA,USA,76,212,2011,1,20,8476473.0
2016-2017,Dalton Prout,CBJ,D,202.0,146.0,,166.0,147.0,113.0,212.0,214.0,128.0,43.0,228.0,31.0,,216.0,Third Pair,29,405.03333333333,0,6,6,0.4,48.78,50.95,26,1990-03-13,CAN,CAN,75,215,2010,6,154,8474774.0
2016-2017,Dalton Prout,NJD,D,202.0,146.0,,166.0,147.0,113.0,212.0,214.0,128.0,43.0,228.0,31.0,,216.0,Third Pair,29,405.03333333333,0,6,6,0.4,48.78,50.95,26,1990-03-13,CAN,CAN,75,215,2010,6,154,8474774.0
2016-2017,Damon Severson,NJD,D,142.0,170.0,81.0,,187.0,55.0,117.0,130.0,67.0,55.0,111.0,159.0,,109.0,Second Pair,80,1628.1833333333,3,28,31,6.6,41.86,49.56,22,1994-08-07,CAN,CAN,74,205,2012,2,60,8476923.0
2016-2017,Dan Girardi,NYR,D,189.0,107.0,,101.0,127.0,228.0,194.0,200.0,166.0,156.0,63.0,59.0,,72.0,Second Pair,63,1203.4666666667,4,11,15,1.76,46.75,47.17,32,1984-04-29,CAN,CAN,73,212,-,-,-,8471958.0
2016-2017,Dan Hamhuis,DAL,D,121.0,188.0,107.0,62.0,28.0,175.0,175.0,213.0,103.0,194.0,79.0,138.0,,149.0,Second Pair,79,1529.4333333333,1,15,16,3.64,46.88,51.50,33,1982-12-13,CAN,CAN,73,204,2001,1,12,8469465.0
2016-2017,Danny DeKeyser,DET,D,213.0,80.0,,64.0,208.0,89.0,203.0,123.0,182.0,120.0,120.0,153.0,,121.0,Second Pair,82,1800.15,4,8,12,3.34,41.13,46.02,26,1990-03-07,USA,USA,75,183,-,-,-,8477215.0
2016-2017,Darnell Nurse,EDM,D,37.0,210.0,,152.0,99.0,187.0,5.0,8.0,211.0,86.0,178.0,14.0,,88.0,Third Pair,44,748.75,5,6,11,3.45,50.00,50.21,21,1995-02-04,CAN,CAN,76,221,2013,1,7,8477498.0
2016-2017,David Savard,CBJ,D,25.0,91.0,,95.0,35.0,138.0,39.0,45.0,46.0,220.0,189.0,87.0,,61.0,Second Pair,74,1615.6666666667,6,17,23,6.53,61.68,52.82,25,1990-10-22,CAN,CAN,73,235,2009,4,94,8475233.0
2016-2017,David Schlemko,SJS,D,62.0,11.0,28.0,,114.0,39.0,37.0,148.0,60.0,26.0,55.0,181.0,,75.0,Third Pair,62,1038.2833333333,2,16,18,5.21,52.63,54.23,29,1987-05-07,CAN,CAN,73,191,-,-,-,8473673.0
2016-2017,Dennis Seidenberg,NYI,D,130.0,88.0,,21.0,135.0,195.0,160.0,98.0,101.0,153.0,154.0,51.0,,85.0,Second Pair,73,1418.15,5,17,22,2.99,59.81,49.70,35,1981-07-18,DEU,DEU,72,199,2001,6,172,8469619.0
2016-2017,Dennis Wideman,CGY,D,168.0,178.0,26.0,89.0,164.0,172.0,140.0,128.0,156.0,48.0,70.0,161.0,,67.0,Second Pair,57,1153.0833333333,5,13,18,3.89,43.28,46.81,33,1983-03-20,CAN,CAN,72,202,2002,8,241,8469770.0
2016-2017,Derek Forbort,LAK,D,135.0,70.0,,27.0,119.0,47.0,128.0,182.0,106.0,108.0,116.0,55.0,,100.0,Second Pair,82,1649.5166666667,2,16,18,3.12,52.22,50.92,24,1992-03-04,USA,USA,76,208,2010,1,15,8475762.0
2016-2017,Deryk Engelland,CGY,D,167.0,83.0,,102.0,214.0,165.0,78.0,87.0,142.0,182.0,99.0,39.0,,127.0,Second Pair,81,1484.7166666667,4,12,16,3.39,47.06,42.47,34,1982-04-03,CAN,CAN,74,212,2000,6,194,8468674.0
2016-2017,Dion Phaneuf,OTT,D,109.0,193.0,43.0,81.0,126.0,207.0,61.0,133.0,129.0,110.0,153.0,61.0,,43.0,First Pair,81,1866.3666666667,9,21,30,8.24,44.55,46.11,31,1985-04-10,CAN,CAN,75,222,2003,1,9,8470602.0
2016-2017,Dmitry Kulikov,BUF,D,224.0,100.0,66.0,158.0,213.0,128.0,209.0,199.0,219.0,128.0,177.0,107.0,,150.0,Second Pair,47,1029.4333333333,2,3,5,2.01,32.00,44.59,25,1990-10-29,RUS,RUS,73,201,2009,1,14,8475179.0
2016-2017,Dmitry Orlov,WSH,D,22.0,71.0,53.0,,44.0,54.0,90.0,30.0,13.0,73.0,91.0,91.0,,90.0,Second Pair,82,1601.7833333333,6,27,33,5.95,61.54,51.36,25,1991-07-23,RUS,RUS,71,214,2009,2,55,8475200.0
2016-2017,Dougie Hamilton,CGY,D,3.0,143.0,12.0,69.0,31.0,84.0,3.0,6.0,21.0,115.0,199.0,160.0,,15.0,Second Pair,81,1594.4166666667,13,37,50,10.0,56.86,55.50,23,1993-06-17,CAN,CAN,78,230,2011,1,9,8476462.0
2016-2017,Drew Doughty,LAK,D,76.0,113.0,7.0,138.0,29.0,10.0,111.0,93.0,146.0,116.0,107.0,135.0,,20.0,First Pair,82,2225.8333333333,12,32,44,10.36,56.12,53.22,26,1989-12-08,CAN,CAN,73,210,2008,1,2,8474563.0
2016-2017,Duncan Keith,CHI,D,58.0,171.0,70.0,155.0,89.0,124.0,63.0,90.0,57.0,141.0,97.0,229.0,,16.0,First Pair,80,2049.3333333333,6,47,53,7.71,56.48,48.02,33,1983-07-16,CAN,CAN,73,192,2002,2,54,8470281.0
2016-2017,Dustin Byfuglien,WPG,D,8.0,110.0,27.0,115.0,81.0,85.0,14.0,2.0,44.0,111.0,204.0,62.0,,6.0,First Pair,80,2195.5666666667,13,39,52,15.39,49.26,52.87,31,1985-03-27,USA,USA,77,260,2003,8,245,8470834.0
2016-2017,Dylan DeMelo,SJS,D,35.0,46.0,87.0,,110.0,48.0,101.0,139.0,5.0,39.0,83.0,88.0,,143.0,Third Pair,25,397.31666666667,1,7,8,1.46,55.56,48.23,23,1993-05-01,CAN,CAN,72,195,2011,6,179,8476331.0
2016-2017,Eric Gelinas,COL,D,210.0,81.0,,,229.0,32.0,28.0,210.0,209.0,52.0,217.0,63.0,,219.0,Fringe,27,312.73333333333,0,1,1,0.75,41.67,44.61,25,1991-05-08,CAN,CAN,76,215,2009,2,54,8475199.0
2016-2017,Eric Gryba,EDM,D,104.0,184.0,,150.0,84.0,147.0,84.0,114.0,144.0,142.0,219.0,4.0,,189.0,Third Pair,40,645.58333333333,2,4,6,1.93,43.59,49.44,28,1988-04-14,CAN,CAN,76,222,2006,3,68,8473468.0
2016-2017,Erik Gudbranson,VAN,D,120.0,205.0,,129.0,171.0,182.0,119.0,149.0,31.0,126.0,36.0,28.0,,146.0,Second Pair,30,609.75,1,5,6,1.33,35.71,47.34,24,1992-01-07,CAN,CAN,77,222,2010,1,3,8475790.0
2016-2017,Erik Johnson,COL,D,103.0,68.0,57.0,70.0,149.0,203.0,27.0,68.0,198.0,215.0,15.0,78.0,,21.0,First Pair,46,1015.75,2,15,17,4.27,40.98,47.69,28,1988-03-21,USA,USA,76,225,2006,1,1,8473446.0
2016-2017,Erik Karlsson,OTT,D,4.0,60.0,31.0,91.0,77.0,148.0,17.0,3.0,10.0,57.0,24.0,189.0,,2.0,First Pair,77,2066.4833333333,17,54,71,13.3,52.63,50.44,26,1990-05-31,SWE,SWE,72,190,2008,1,15,8474578.0
2016-2017,Esa Lindell,DAL,D,119.0,149.0,101.0,157.0,87.0,202.0,159.0,64.0,143.0,112.0,48.0,128.0,,93.0,Second Pair,73,1596.5833333333,6,12,18,5.13,54.08,47.90,22,1994-05-23,FIN,FIN,75,220,2012,3,74,8476902.0
2016-2017,Fedor Tyutin,COL,D,227.0,56.0,,132.0,210.0,41.0,228.0,202.0,223.0,217.0,167.0,72.0,,210.0,Second Pair,69,1306.75,1,12,13,1.6,32.53,45.16,33,1983-07-19,RUS,RUS,74,221,2001,2,40,8469492.0
2016-2017,Francois Beauchemin,COL,D,159.0,55.0,95.0,80.0,199.0,169.0,88.0,49.0,183.0,195.0,144.0,170.0,,55.0,Second Pair,81,1742.7666666667,5,13,18,4.39,40.74,46.23,36,1980-06-04,CAN,CAN,71,208,1998,3,75,8467400.0
2016-2017,Fredrik Claesson,OTT,D,80.0,64.0,,,86.0,33.0,191.0,25.0,41.0,51.0,78.0,42.0,,172.0,Third Pair,33,433.18333333333,3,8,11,1.22,57.14,54.55,23,1992-11-24,SWE,SWE,73,196,2011,5,126,8476368.0
2016-2017,Greg Pateryn,DAL,D,140.0,59.0,,,115.0,105.0,97.0,179.0,150.0,162.0,126.0,21.0,,120.0,Third Pair,36,555.2,1,8,9,1.4,47.62,50.60,26,1990-06-20,USA,USA,75,212,2008,5,128,8474688.0
2016-2017,Greg Pateryn,MTL,D,140.0,59.0,,,115.0,105.0,97.0,179.0,150.0,162.0,126.0,21.0,,120.0,Third Pair,36,555.2,1,8,9,1.4,47.62,50.60,26,1990-06-20,USA,USA,75,212,2008,5,128,8474688.0
2016-2017,Gustav Forsling,CHI,D,134.0,229.0,109.0,,209.0,174.0,42.0,55.0,145.0,9.0,11.0,206.0,,218.0,Third Pair,38,563.11666666667,2,3,5,1.87,56.67,42.93,20,1996-06-12,SWE,SWE,72,186,2014,5,126,8478055.0
2016-2017,Hampus Lindholm,ANA,D,82.0,87.0,37.0,87.0,8.0,16.0,167.0,88.0,155.0,172.0,119.0,143.0,,78.0,First Pair,66,1481.6666666667,6,14,20,5.51,59.49,57.65,22,1994-01-20,SWE,SWE,76,215,2012,1,6,8476854.0
2016-2017,Ian Cole,PIT,D,69.0,24.0,,32.0,24.0,116.0,132.0,136.0,88.0,98.0,192.0,56.0,,84.0,Second Pair,81,1605.4166666667,5,21,26,4.7,58.97,53.05,27,1989-02-21,USA,USA,73,225,2007,1,18,8474013.0
2016-2017,Ivan Provorov,PHI,D,55.0,106.0,86.0,30.0,205.0,75.0,48.0,29.0,16.0,180.0,109.0,113.0,,42.0,Second Pair,82,1802.2,6,24,30,7.34,44.44,47.93,19,1997-01-13,RUS,RUS,73,201,2015,1,7,8478500.0
2016-2017,Jaccob Slavin,CAR,D,105.0,3.0,54.0,2.0,57.0,46.0,176.0,134.0,74.0,147.0,19.0,221.0,,65.0,First Pair,82,1921.9333333333,5,29,34,4.15,58.97,53.59,22,1994-05-01,USA,USA,75,207,2012,4,120,8476958.0
2016-2017,Jack Johnson,CBJ,D,122.0,134.0,,79.0,52.0,154.0,150.0,107.0,175.0,225.0,76.0,137.0,,80.0,Second Pair,82,1789.4333333333,5,18,23,4.63,56.76,52.01,29,1987-01-13,USA,USA,73,227,2005,1,3,8471677.0
2016-2017,Jacob Trouba,WPG,D,17.0,82.0,51.0,118.0,65.0,96.0,25.0,24.0,24.0,107.0,22.0,90.0,,22.0,First Pair,60,1496.6,8,25,33,8.79,49.02,50.85,22,1994-02-26,USA,USA,75,203,2012,1,9,8476885.0
2016-2017,Jake Dotchin,TBL,D,88.0,213.0,79.0,,51.0,61.0,71.0,222.0,45.0,4.0,150.0,24.0,,164.0,Second Pair,35,645.01666666667,0,11,11,2.08,61.11,52.23,22,1994-03-24,CAN,CAN,75,210,2012,6,161,8477009.0
2016-2017,Jake Gardiner,TOR,D,59.0,194.0,75.0,,18.0,129.0,141.0,89.0,91.0,97.0,145.0,166.0,,71.0,Second Pair,82,1765.75,9,34,43,5.91,59.17,52.35,26,1990-07-04,USA,USA,74,203,2008,1,17,8474581.0
2016-2017,Jake McCabe,BUF,D,191.0,173.0,73.0,145.0,179.0,183.0,213.0,188.0,73.0,135.0,9.0,146.0,,135.0,Second Pair,76,1573.5833333333,3,17,20,4.25,46.49,44.44,22,1993-10-12,USA,USA,73,204,2012,2,44,8476931.0
2016-2017,Jake Muzzin,LAK,D,21.0,127.0,19.0,18.0,7.0,36.0,26.0,79.0,89.0,100.0,122.0,67.0,,35.0,First Pair,82,1828.1333333333,9,19,28,8.42,42.34,54.04,27,1989-02-21,CAN,CAN,75,227,2007,5,141,8474162.0
