Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position
2016-2017,Andre Burakovsky,WSH,F,62.0,257.0,216.0,,43.0,268.0,151.0,106.0,73.0,167.0,218.0,341.0,204.0,190.0,Bottom 6,64,848.85,12,9,21,1995-02-09,AUT,SWE,75,209,2013,1,23,23
2016-2017,Andreas Athanasiou,DET,F,45.0,359.0,247.0,,330.0,342.0,67.0,10.0,13.0,316.0,1.0,320.0,194.0,219.0,Bottom 6,64,861.71666666667,18,5,22,1994-08-06,CAN,CAN,74,190,2012,4,19,110
2016-2017,Andreas Martinsen,"COL, MTL",F,411.0,142.0,,,424.0,262.0,301.0,399.0,332.0,353.0,381.0,11.0,,394.0,Bottom 6,64,637.0,3,3,26,1990-06-13,NOR,NOR,75,225,-,-,-,-
2016-2017,Andrew Cogliano,ANA,F,119.0,313.0,,61.0,28.0,219.0,135.0,235.0,291.0,187.0,174.0,178.0,,209.0,Bottom 6,82,1241.3166666667,16,10,29,1987-06-14,CAN,CAN,70,179,2005,1,25,25
2016-2017,Andrew Copp,WPG,F,296.0,105.0,,93.0,359.0,37.0,351.0,232.0,350.0,323.0,321.0,115.0,118.0,379.0,Bottom 6,64,789.95,9,6,22,1994-07-08,USA,USA,73,199,2013,4,13,104
2016-2017,Andrew Desjardins,CHI,F,392.0,250.0,,170.0,252.0,259.0,304.0,420.0,399.0,426.0,155.0,74.0,201.0,404.0,Bottom 6,46,432.46666666667,0,0,30,1986-07-27,CAN,CAN,73,195,-,-,-,-
2016-2017,Andrew Ladd,NYI,F,165.0,346.0,111.0,66.0,208.0,356.0,164.0,58.0,134.0,289.0,367.0,139.0,,109.0,Second Line,78,1261.7,23,7,30,1985-12-12,CAN,CAN,75,205,2004,1,4,4
2016-2017,Andrew Shaw,MTL,F,215.0,183.0,163.0,,125.0,171.0,140.0,208.0,257.0,273.0,278.0,83.0,52.0,194.0,Bottom 6,68,1033.7166666667,12,7,25,1991-07-20,CAN,CAN,71,182,2011,5,18,139
2016-2017,Andy Andreoff,LAK,F,335.0,348.0,,,157.0,274.0,322.0,368.0,82.0,398.0,423.0,45.0,192.0,426.0,Bottom 6,36,381.46666666667,0,2,25,1991-05-17,CAN,CAN,73,208,2011,3,19,80
2016-2017,Anthony Beauvillier,NYI,F,279.0,432.0,,,373.0,431.0,242.0,290.0,237.0,236.0,343.0,181.0,146.0,283.0,Bottom 6,66,859.38333333333,9,8,19,1997-06-08,CAN,CAN,71,180,2015,1,28,28
2016-2017,Anthony Duclair,ARI,F,256.0,327.0,181.0,,188.0,345.0,331.0,241.0,55.0,195.0,242.0,397.0,,269.0,Bottom 6,58,771.36666666667,5,6,21,1995-08-26,CAN,CAN,71,197,2013,3,19,80
2016-2017,Anthony Mantha,DET,F,142.0,113.0,206.0,,270.0,89.0,127.0,81.0,267.0,299.0,301.0,299.0,,137.0,Second Line,60,954.7,17,6,21,1994-09-16,CAN,CAN,77,234,2013,1,20,20
2016-2017,Antoine Roussel,DAL,F,88.0,261.0,248.0,34.0,6.0,296.0,316.0,191.0,310.0,185.0,351.0,140.0,,213.0,Second Line,60,931.1,12,11,26,1989-11-21,FRA,FRA,71,200,-,-,-,-
2016-2017,Antoine Vermette,ANA,F,353.0,283.0,91.0,90.0,147.0,324.0,381.0,270.0,239.0,222.0,405.0,288.0,2.0,203.0,Second Line,72,1145.05,9,10,34,1982-07-20,CAN,CAN,73,197,2000,2,25,55
2016-2017,Anton Lander,EDM,F,397.0,291.0,272.0,199.0,261.0,159.0,417.0,410.0,407.0,385.0,358.0,128.0,16.0,403.0,Bottom 6,22,215.03333333333,1,1,25,1991-04-24,SWE,SWE,72,184,2009,2,10,40
2016-2017,Anton Slepyshev,EDM,F,301.0,360.0,,,349.0,383.0,210.0,334.0,331.0,330.0,299.0,103.0,,361.0,Bottom 6,41,455.7,4,3,22,1994-05-13,RUS,RUS,74,221,2013,3,27,88
2016-2017,Anze Kopitar,LAK,F,163.0,44.0,34.0,69.0,7.0,36.0,298.0,251.0,185.0,44.0,35.0,286.0,20.0,56.0,First Line,76,1578.2333333333,12,22,29,1987-08-24,SVN,SVN,75,225,2005,1,11,11
2016-2017,Artem Anisimov,CHI,F,196.0,300.0,141.0,169.0,226.0,321.0,338.0,79.0,16.0,172.0,261.0,394.0,104.0,134.0,Second Line,64,1142.15,22,12,28,1988-05-24,RUS,RUS,76,199,2006,2,24,54
2016-2017,Artemi Panarin,CHI,F,87.0,385.0,170.0,,134.0,300.0,142.0,37.0,8.0,28.0,129.0,414.0,,38.0,First Line,82,1596.6333333333,31,27,24,1991-10-30,RUS,RUS,72,173,-,-,-,-
2016-2017,Artturi Lehkonen,MTL,F,97.0,246.0,207.0,,233.0,212.0,66.0,88.0,389.0,369.0,248.0,244.0,,210.0,Bottom 6,73,1011.7,18,3,21,1995-07-04,FIN,FIN,71,179,2013,2,25,55
2016-2017,Austin Czarnik,BOS,F,321.0,37.0,199.0,,207.0,32.0,296.0,359.0,146.0,298.0,82.0,391.0,,330.0,Bottom 6,49,637.78333333333,5,5,23,1992-12-12,USA,USA,69,170,-,-,-,-
2016-2017,Austin Watson,NSH,F,381.0,1.0,,161.0,417.0,10.0,343.0,407.0,431.0,288.0,400.0,82.0,,355.0,Bottom 6,77,956.8,5,9,24,1992-01-13,USA,USA,76,204,2010,1,18,18
2016-2017,Auston Matthews,TOR,F,11.0,306.0,184.0,,232.0,413.0,16.0,8.0,47.0,92.0,78.0,427.0,144.0,16.0,Second Line,82,1445.75,40,20,18,1997-09-17,USA,USA,75,208,2016,1,1,1
2016-2017,Beau Bennett,NJD,F,177.0,205.0,251.0,,163.0,92.0,154.0,236.0,218.0,300.0,356.0,113.0,,285.0,Bottom 6,65,881.26666666667,8,7,24,1991-11-27,USA,USA,74,195,2010,1,20,20
2016-2017,Ben Smith,"COL, TOR",F,394.0,53.0,,139.0,353.0,252.0,416.0,389.0,420.0,389.0,173.0,239.0,32.0,367.0,Bottom 6,40,458.65,2,1,28,1988-07-11,USA,USA,71,203,2008,6,18,169
2016-2017,Benoit Pouliot,EDM,F,204.0,319.0,229.0,134.0,162.0,326.0,285.0,171.0,71.0,218.0,291.0,297.0,,206.0,Bottom 6,67,941.61666666667,8,5,29,1986-09-29,CAN,CAN,75,200,2005,1,4,4
2016-2017,Blake Coleman,NJD,F,430.0,74.0,,,421.0,142.0,347.0,427.0,409.0,420.0,430.0,58.0,156.0,392.0,Bottom 6,23,295.46666666667,1,1,24,1991-11-28,USA,USA,71,199,2011,3,14,75
2016-2017,Blake Comeau,COL,F,305.0,199.0,264.0,125.0,257.0,140.0,273.0,302.0,308.0,291.0,283.0,93.0,163.0,240.0,Bottom 6,77,1153.8166666667,8,6,30,1986-02-18,CAN,CAN,73,200,2004,2,17,47
2016-2017,Blake Wheeler,WPG,F,15.0,109.0,74.0,76.0,29.0,83.0,42.0,85.0,189.0,8.0,236.0,238.0,,11.0,First Line,82,1651.65,26,33,30,1986-08-31,USA,USA,77,220,2004,1,5,5
2016-2017,Bo Horvat,VAN,F,188.0,363.0,214.0,130.0,321.0,399.0,243.0,160.0,268.0,123.0,131.0,279.0,50.0,141.0,First Line,81,1460.6,20,22,21,1995-04-05,CAN,CAN,72,215,2013,1,9,9
2016-2017,Bobby Ryan,OTT,F,113.0,341.0,129.0,,196.0,362.0,119.0,124.0,101.0,110.0,28.0,154.0,,124.0,Second Line,62,963.35,13,8,29,1987-03-17,USA,USA,74,208,2005,1,2,2
2016-2017,Boone Jenner,CBJ,F,66.0,268.0,143.0,165.0,148.0,409.0,37.0,67.0,349.0,214.0,157.0,53.0,174.0,75.0,Second Line,82,1317.0333333333,18,9,23,1993-06-15,CAN,CAN,74,203,2011,2,7,37
2016-2017,Brad Marchand,BOS,F,5.0,128.0,43.0,10.0,4.0,20.0,47.0,7.0,251.0,97.0,302.0,309.0,,15.0,First Line,80,1554.9166666667,39,23,28,1988-05-11,CAN,CAN,69,176,2006,3,8,71
2016-2017,Brandon Dubinsky,CBJ,F,112.0,371.0,162.0,78.0,34.0,388.0,311.0,244.0,375.0,67.0,284.0,46.0,31.0,139.0,Second Line,80,1431.6333333333,12,21,30,1986-04-29,USA,USA,74,208,2004,2,30,60
2016-2017,Brandon Pirri,NYR,F,259.0,329.0,24.0,,288.0,312.0,54.0,94.0,159.0,233.0,210.0,241.0,166.0,197.0,Bottom 6,60,736.63333333333,8,6,25,1991-04-10,CAN,CAN,72,180,2009,2,29,59
2016-2017,Brandon Saad,CBJ,F,18.0,224.0,155.0,204.0,120.0,173.0,41.0,39.0,60.0,128.0,50.0,402.0,,65.0,Second Line,82,1396.4333333333,24,18,23,1992-10-27,USA,USA,73,215,2011,2,13,43
2016-2017,Brandon Sutter,VAN,F,318.0,209.0,178.0,96.0,390.0,245.0,228.0,184.0,340.0,366.0,56.0,275.0,111.0,168.0,First Line,81,1523.0333333333,17,7,27,1989-02-14,USA,CAN,75,190,2007,1,11,11
2016-2017,Brandon Tanev,WPG,F,432.0,135.0,,101.0,429.0,200.0,348.0,423.0,385.0,432.0,14.0,22.0,,411.0,Bottom 6,51,544.51666666667,2,0,24,1991-12-31,CAN,CAN,72,189,-,-,-,-
2016-2017,Brayden Point,TBL,F,299.0,218.0,190.0,,192.0,216.0,297.0,132.0,110.0,307.0,269.0,376.0,143.0,162.0,Second Line,68,1164.9666666667,18,8,20,1996-03-13,CAN,CAN,71,180,2014,3,19,79
2016-2017,Brayden Schenn,PHI,F,252.0,305.0,9.0,,181.0,302.0,131.0,59.0,72.0,82.0,114.0,87.0,179.0,68.0,Second Line,79,1405.6833333333,25,17,25,1991-08-22,CAN,CAN,73,199,2009,1,5,5
2016-2017,Brendan Gallagher,MTL,F,6.0,220.0,151.0,,42.0,260.0,7.0,114.0,23.0,68.0,33.0,252.0,,67.0,Bottom 6,64,966.08333333333,10,11,24,1992-05-06,CAN,CAN,69,186,2010,5,27,147
2016-2017,Brendan Gaunce,VAN,F,425.0,247.0,,,304.0,209.0,365.0,432.0,383.0,408.0,420.0,61.0,,432.0,Bottom 6,57,541.0,0,2,22,1994-03-25,CAN,CAN,75,219,2012,1,26,26
2016-2017,Brendan Perlini,ARI,F,325.0,428.0,194.0,,400.0,424.0,267.0,100.0,360.0,400.0,375.0,305.0,,257.0,Bottom 6,57,845.78333333333,14,3,20,1996-04-27,GBR,GBR,75,211,2014,1,12,12
2016-2017,Brett Connolly,WSH,F,93.0,149.0,280.0,,106.0,91.0,232.0,62.0,139.0,217.0,411.0,84.0,,278.0,Bottom 6,66,705.51666666667,15,7,24,1992-05-02,CAN,CAN,75,198,2010,1,6,6
2016-2017,Brett Ritchie,DAL,F,71.0,287.0,182.0,,225.0,175.0,26.0,136.0,316.0,377.0,310.0,51.0,,221.0,Bottom 6,78,1005.9166666667,16,4,23,1993-07-01,CAN,CAN,76,215,2011,2,14,44
2016-2017,Brian Boyle,"TBL, TOR",F,182.0,6.0,233.0,77.0,302.0,9.0,132.0,148.0,311.0,327.0,277.0,106.0,47.0,227.0,Bottom 6,75,977.48333333333,13,7,31,1984-12-18,USA,USA,78,245,2003,1,26,26
2016-2017,Brian Flynn,MTL,F,352.0,32.0,,20.0,389.0,42.0,355.0,333.0,426.0,344.0,132.0,347.0,171.0,353.0,Bottom 6,51,615.35,6,3,28,1988-07-26,USA,USA,73,185,-,-,-,-
2016-2017,Brian Gionta,BUF,F,219.0,312.0,152.0,92.0,307.0,304.0,216.0,268.0,372.0,177.0,255.0,330.0,,177.0,Second Line,82,1361.6333333333,15,14,37,1979-01-18,USA,USA,67,178,1998,3,24,82
2016-2017,Brock McGinn,CAR,F,297.0,325.0,,,334.0,329.0,278.0,239.0,326.0,359.0,126.0,109.0,,357.0,Bottom 6,57,683.85,7,6,22,1994-02-02,CAN,CAN,72,187,2012,2,17,47
2016-2017,Brock Nelson,NYI,F,101.0,333.0,130.0,209.0,253.0,408.0,101.0,57.0,190.0,215.0,73.0,294.0,97.0,114.0,Second Line,81,1267.5,20,14,24,1991-10-15,USA,USA,76,210,2010,1,30,30
2016-2017,Bryan Little,WPG,F,91.0,302.0,37.0,80.0,87.0,284.0,223.0,46.0,153.0,81.0,153.0,335.0,17.0,60.0,Second Line,59,1035.8666666667,21,16,28,1987-11-12,CAN,CAN,72,191,2006,1,12,12
2016-2017,Bryan Rust,PIT,F,159.0,173.0,,,187.0,165.0,111.0,166.0,356.0,191.0,8.0,111.0,,214.0,Bottom 6,57,777.26666666667,15,9,24,1992-05-11,USA,USA,71,192,2010,3,20,80
2016-2017,Cal Clutterbuck,NYI,F,242.0,267.0,,87.0,320.0,253.0,224.0,289.0,369.0,264.0,123.0,6.0,,291.0,Bottom 6,66,923.81666666667,5,10,28,1987-11-18,CAN,CAN,72,212,2006,3,9,72
2016-2017,Calle Jarnkrok,NSH,F,274.0,36.0,241.0,60.0,216.0,8.0,289.0,219.0,203.0,354.0,66.0,354.0,86.0,243.0,Second Line,81,1273.8,15,7,24,1991-09-25,SWE,SWE,72,192,2010,2,21,51
2016-2017,Cam Atkinson,CBJ,F,39.0,404.0,40.0,45.0,160.0,416.0,40.0,23.0,301.0,108.0,206.0,386.0,,40.0,First Line,82,1482.8666666667,35,18,27,1989-06-05,USA,USA,68,176,2008,6,6,157
2016-2017,Carl Hagelin,PIT,F,77.0,253.0,,3.0,10.0,153.0,88.0,310.0,79.0,175.0,185.0,218.0,,180.0,Bottom 6,61,944.88333333333,6,8,28,1988-08-23,SWE,SWE,72,183,2007,6,17,168
2016-2017,Carl Soderberg,COL,F,345.0,100.0,145.0,194.0,366.0,203.0,207.0,361.0,282.0,162.0,109.0,369.0,62.0,201.0,Bottom 6,80,1075.6166666667,6,4,30,1985-10-12,SWE,SWE,75,210,2004,2,19,49
2016-2017,Carter Rowney,PIT,F,255.0,119.0,,,228.0,297.0,397.0,298.0,397.0,223.0,409.0,36.0,138.0,372.0,Bottom 6,27,296.21666666667,3,3,27,1989-05-10,CAN,CAN,74,208,-,-,-,-
2016-2017,Casey Cizikas,NYI,F,217.0,151.0,,56.0,281.0,328.0,333.0,297.0,387.0,104.0,198.0,52.0,70.0,228.0,Bottom 6,59,820.5,8,13,25,1991-02-27,CAN,CAN,71,190,2009,4,1,92
2016-2017,Cedric Paquette,TBL,F,334.0,14.0,,12.0,289.0,40.0,334.0,332.0,367.0,384.0,170.0,31.0,85.0,340.0,Bottom 6,58,668.36666666667,4,3,23,1993-08-13,CAN,CAN,72,205,2012,4,10,101
2016-2017,Charlie Coyle,MIN,F,139.0,28.0,146.0,,213.0,45.0,253.0,161.0,263.0,83.0,22.0,171.0,83.0,121.0,Second Line,82,1369.5666666667,18,26,24,1992-03-02,USA,USA,75,223,2010,1,28,28
2016-2017,Chris Kelly,OTT,F,396.0,108.0,,94.0,387.0,108.0,372.0,404.0,236.0,314.0,327.0,179.0,119.0,334.0,Bottom 6,82,979.0,5,6,35,1980-11-11,CAN,CAN,72,190,1999,3,28,94
2016-2017,Chris Kreider,NYR,F,44.0,301.0,87.0,,114.0,255.0,84.0,34.0,99.0,103.0,333.0,105.0,,94.0,Second Line,75,1275.3666666667,28,18,25,1991-04-30,USA,USA,75,230,2009,1,19,19
2016-2017,Chris Kunitz,PIT,F,111.0,258.0,139.0,,9.0,244.0,186.0,264.0,32.0,144.0,334.0,39.0,,176.0,Second Line,71,1101.4666666667,9,11,36,1979-09-26,CAN,CAN,72,188,-,-,-,-
2016-2017,Chris Neil,OTT,F,404.0,176.0,,,347.0,187.0,323.0,403.0,67.0,392.0,418.0,5.0,,424.0,Fringe,53,401.28333333333,1,1,37,1979-06-18,CAN,CAN,73,209,1998,6,16,161
2016-2017,Chris Stewart,MIN,F,247.0,372.0,274.0,,377.0,311.0,225.0,119.0,44.0,196.0,376.0,120.0,,303.0,Bottom 6,79,820.73333333333,13,4,28,1987-10-30,CAN,CAN,74,242,2006,1,18,18
2016-2017,Chris Thorburn,WPG,F,400.0,133.0,,,383.0,178.0,376.0,347.0,163.0,412.0,424.0,29.0,,425.0,Fringe,64,446.46666666667,3,1,33,1983-06-03,CAN,CAN,75,235,2001,2,20,50
2016-2017,Chris Tierney,SJS,F,298.0,289.0,,129.0,165.0,263.0,383.0,312.0,246.0,204.0,17.0,362.0,95.0,305.0,Bottom 6,80,1168.3,11,8,22,1994-07-01,CAN,CAN,73,191,2012,2,25,55
2016-2017,Chris VandeVelde,PHI,F,384.0,56.0,,19.0,369.0,155.0,403.0,393.0,152.0,381.0,168.0,97.0,,371.0,Bottom 6,81,936.45,6,3,29,1987-03-15,USA,USA,74,190,2005,4,6,97
2016-2017,Chris Wagner,ANA,F,295.0,178.0,,,420.0,204.0,215.0,197.0,69.0,411.0,251.0,13.0,116.0,375.0,Bottom 6,43,402.36666666667,6,1,25,1991-05-27,USA,USA,72,192,2010,5,2,122
2016-2017,Christian Dvorak,ARI,F,330.0,423.0,202.0,102.0,344.0,429.0,409.0,223.0,333.0,275.0,221.0,271.0,145.0,248.0,Second Line,78,1218.1,15,10,20,1996-02-02,USA,USA,73,193,2014,2,28,58
2016-2017,Claude Giroux,PHI,F,220.0,294.0,6.0,198.0,63.0,280.0,77.0,214.0,137.0,41.0,92.0,284.0,5.0,32.0,First Line,82,1566.9833333333,14,23,28,1988-01-12,CAN,CAN,71,190,2006,1,22,22
2016-2017,Cody Eakin,DAL,F,306.0,338.0,156.0,54.0,82.0,366.0,332.0,348.0,250.0,284.0,304.0,226.0,53.0,236.0,Second Line,60,1008.9166666667,3,7,25,1991-05-24,CAN,CAN,72,196,2009,3,24,85
2016-2017,Cody McLeod,"COL, NSH",F,416.0,254.0,,172.0,427.0,295.0,393.0,247.0,323.0,428.0,428.0,3.0,,417.0,Fringe,59,422.76666666667,5,0,32,1984-06-26,CAN,CAN,74,204,-,-,-,-
2016-2017,Colin Wilson,NSH,F,154.0,52.0,140.0,,107.0,31.0,213.0,267.0,133.0,89.0,207.0,273.0,,199.0,Bottom 6,70,1047.0166666667,12,17,26,1989-10-20,USA,USA,73,215,2008,1,7,7
2016-2017,Colton Sceviour,FLA,F,181.0,48.0,225.0,118.0,243.0,146.0,81.0,293.0,298.0,230.0,150.0,172.0,,204.0,Bottom 6,80,1170.6833333333,9,9,27,1989-04-20,CAN,CAN,72,190,2007,4,21,112
2016-2017,Colton Sissons,NSH,F,365.0,25.0,,,315.0,33.0,422.0,205.0,425.0,427.0,276.0,99.0,112.0,397.0,Bottom 6,58,645.13333333333,8,2,22,1993-11-05,CAN,CAN,73,200,2012,2,20,50
2016-2017,Connor Brown,TOR,F,185.0,390.0,198.0,99.0,121.0,393.0,294.0,139.0,221.0,320.0,211.0,356.0,,211.0,Second Line,82,1328.8833333333,20,10,22,1994-01-14,CAN,CAN,72,181,2012,6,5,156
2016-2017,Connor McDavid,EDM,F,10.0,369.0,168.0,163.0,33.0,354.0,130.0,64.0,260.0,2.0,7.0,421.0,125.0,12.0,First Line,82,1732.75,30,44,19,1997-01-13,CAN,CAN,73,193,2015,1,1,1
2016-2017,Conor Sheary,PIT,F,28.0,241.0,237.0,,31.0,152.0,103.0,32.0,51.0,221.0,71.0,367.0,,165.0,Second Line,61,972.2,23,12,24,1992-06-08,USA,USA,69,179,-,-,-,-
2016-2017,Corey Perry,ANA,F,65.0,252.0,14.0,,195.0,190.0,53.0,43.0,90.0,63.0,323.0,237.0,,48.0,Second Line,82,1452.7,19,21,31,1985-05-16,CAN,CAN,75,208,2003,1,28,28
2016-2017,Craig Smith,NSH,F,30.0,223.0,159.0,,83.0,102.0,35.0,135.0,3.0,141.0,296.0,199.0,,172.0,Bottom 6,78,1078.2,12,13,26,1989-09-05,USA,USA,72,204,2009,4,7,98
2016-2017,Curtis Lazar,"CGY, OTT",F,419.0,279.0,268.0,195.0,401.0,359.0,386.0,411.0,264.0,313.0,6.0,55.0,183.0,382.0,Bottom 6,37,337.95,1,1,21,1995-02-02,CAN,CAN,72,203,2013,1,17,17
2016-2017,Curtis McKenzie,DAL,F,231.0,326.0,,,149.0,369.0,260.0,291.0,234.0,337.0,223.0,41.0,,358.0,Bottom 6,53,575.15,6,5,25,1991-02-22,CAN,CAN,74,205,2009,6,8,159
2016-2017,Dale Weise,PHI,F,209.0,92.0,260.0,,204.0,65.0,188.0,210.0,109.0,268.0,156.0,69.0,,263.0,Bottom 6,64,824.43333333333,8,4,28,1988-08-05,CAN,CAN,74,196,2008,4,20,111
2016-2017,Daniel Carr,MTL,F,189.0,16.0,,,325.0,7.0,110.0,196.0,280.0,227.0,208.0,216.0,,290.0,Bottom 6,33,338.43333333333,2,5,24,1991-11-01,CAN,CAN,72,186,-,-,-,-
2016-2017,Daniel Sedin,VAN,F,134.0,376.0,112.0,,342.0,303.0,52.0,149.0,30.0,54.0,308.0,425.0,,63.0,First Line,82,1507.6,15,22,35,1980-09-26,SWE,SWE,73,190,1999,1,2,2
2016-2017,Daniel Winnik,WSH,F,243.0,63.0,,2.0,221.0,53.0,363.0,284.0,362.0,186.0,166.0,295.0,,282.0,Bottom 6,72,929.88333333333,12,10,31,1985-03-06,CAN,CAN,74,210,2004,9,7,265
2016-2017,Darren Helm,DET,F,233.0,286.0,275.0,70.0,299.0,196.0,106.0,242.0,171.0,319.0,18.0,152.0,167.0,208.0,Bottom 6,50,768.46666666667,8,3,29,1987-01-21,CAN,CAN,72,192,2005,5,7,132
2016-2017,David Backes,BOS,F,110.0,55.0,96.0,167.0,73.0,87.0,150.0,131.0,366.0,152.0,390.0,50.0,172.0,97.0,Second Line,74,1266.7833333333,17,12,32,1984-05-01,USA,USA,75,215,2003,2,32,62
2016-2017,David Desharnais,"EDM, MTL",F,269.0,212.0,246.0,,101.0,242.0,400.0,262.0,26.0,262.0,151.0,419.0,56.0,279.0,Bottom 6,49,610.46666666667,6,3,29,1986-09-14,CAN,CAN,67,180,-,-,-,-
2016-2017,David Krejci,BOS,F,144.0,155.0,77.0,189.0,78.0,179.0,282.0,164.0,211.0,36.0,194.0,374.0,42.0,78.0,First Line,82,1497.6666666667,23,23,30,1986-04-28,CZE,CZE,72,192,2004,2,33,63
2016-2017,David Pastrnak,BOS,F,13.0,256.0,221.0,,18.0,168.0,21.0,13.0,84.0,90.0,16.0,260.0,,41.0,Second Line,75,1348.6833333333,34,22,20,1996-05-25,CZE,CZE,73,195,2014,1,25,25
2016-2017,David Perron,STL,F,210.0,90.0,106.0,162.0,159.0,68.0,170.0,200.0,160.0,115.0,339.0,147.0,,151.0,Second Line,82,1418.4333333333,18,16,28,1988-05-28,CAN,CAN,73,196,2007,1,26,26
2016-2017,Denis Malgin,FLA,F,378.0,192.0,,,341.0,225.0,209.0,261.0,181.0,425.0,10.0,258.0,154.0,360.0,Bottom 6,47,528.2,6,1,19,1997-01-18,CHE,CHE,69,182,2015,4,11,102
