Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Player ID,Headshot URL
2019-2020,Alexandre Texier,CBJ,F,292.0,165.0,,,348.0,103.0,263.0,235.0,266.0,64.0,111.0,324.0,,319.0,Fourth Line,36,458.93333333333,6,4,19,1999-09-13,FRA,FRA,73,186,2017,2,14,45,8480074.0,https://assets.nhle.com/mugs/nhl/20192020/CBJ/8480074.png
2019-2020,Anders Bjork,BOS,F,345.0,40.0,,,359.0,26.0,380.0,237.0,310.0,139.0,203.0,268.0,,344.0,Fourth Line,58,749.98333333333,9,5,23,1996-08-05,USA,USA,72,190,2014,5,26,146,8478075.0,https://assets.nhle.com/mugs/nhl/20192020/BOS/8478075.png
2019-2020,Anders Lee,NYI,F,69.0,331.0,88.0,,36.0,354.0,82.0,60.0,247.0,178.0,357.0,169.0,,74.0,First Line,68,1244.15,20,13,29,1990-07-03,USA,USA,75,235,2009,6,1,152,8475314.0,https://assets.nhle.com/mugs/nhl/20192020/NYI/8475314.png
2019-2020,Andre Burakovsky,COL,F,92.0,271.0,171.0,,118.0,312.0,241.0,33.0,164.0,193.0,154.0,338.0,,156.0,Third Line,58,881.63333333333,20,14,24,1995-02-09,AUT,SWE,75,209,2013,1,23,23,8477444.0,https://assets.nhle.com/mugs/nhl/20192020/COL/8477444.png
2019-2020,Andreas Athanasiou,DET,F,210.0,409.0,121.0,,336.0,392.0,58.0,111.0,298.0,182.0,117.0,337.0,,129.0,Second Line,55,871.45,11,9,25,1994-08-06,CAN,CAN,74,190,2012,4,19,110,8476960.0,https://assets.nhle.com/mugs/nhl/20192020/DET/8476960.png
2019-2020,Andreas Athanasiou,EDM,F,210.0,409.0,121.0,,336.0,392.0,58.0,111.0,298.0,182.0,117.0,337.0,,129.0,Second Line,55,871.45,11,9,25,1994-08-06,CAN,CAN,74,190,2012,4,19,110,8476960.0,https://assets.nhle.com/mugs/nhl/20192020/EDM/8476960.png
2019-2020,Andreas Johnsson,TOR,F,137.0,305.0,104.0,,43.0,328.0,242.0,259.0,139.0,24.0,185.0,248.0,,178.0,Second Line,43,677.45,8,7,24,1994-11-21,SWE,SWE,70,195,2013,7,21,202,8477341.0,https://assets.nhle.com/mugs/nhl/20192020/TOR/8477341.png
2019-2020,Andrei Svechnikov,CAR,F,64.0,390.0,39.0,,5.0,246.0,73.0,78.0,200.0,166.0,406.0,123.0,,91.0,Second Line,68,1138.1833333333,24,17,19,2000-03-26,RUS,RUS,74,195,2018,1,2,2,8480830.0,https://assets.nhle.com/mugs/nhl/20192020/CAR/8480830.png
2019-2020,Andrew Agozzino,PIT,F,409.0,2.0,,,398.0,1.0,430.0,408.0,140.0,83.0,116.0,76.0,99.0,426.0,Fringe,22,161.81666666667,1,2,28,1991-01-03,CAN,CAN,70,187,-,-,-,-,8475461.0,https://assets.nhle.com/mugs/nhl/20192020/PIT/8475461.png
2019-2020,Andrew Agozzino,ANA,F,409.0,2.0,,,398.0,1.0,430.0,408.0,140.0,83.0,116.0,76.0,99.0,426.0,Fringe,22,161.81666666667,1,2,28,1991-01-03,CAN,CAN,70,187,-,-,-,-,8475461.0,https://assets.nhle.com/mugs/nhl/20192020/ANA/8475461.png
2019-2020,Andrew Cogliano,DAL,F,303.0,157.0,,92.0,290.0,97.0,309.0,396.0,172.0,385.0,321.0,156.0,,365.0,Fourth Line,68,848.1,3,9,32,1987-06-14,CAN,CAN,70,179,2005,1,25,25,8471699.0,https://assets.nhle.com/mugs/nhl/20192020/DAL/8471699.png
2019-2020,Andrew Copp,WPG,F,255.0,177.0,262.0,71.0,250.0,111.0,234.0,219.0,283.0,330.0,83.0,222.0,39.0,238.0,Second Line,63,1114.8666666667,10,9,25,1994-07-08,USA,USA,73,199,2013,4,13,104,8477429.0,https://assets.nhle.com/mugs/nhl/20192020/WPG/8477429.png
2019-2020,Andrew Mangiapane,CGY,F,80.0,75.0,,,98.0,81.0,154.0,36.0,203.0,304.0,96.0,191.0,,249.0,Third Line,68,931.66666666667,17,12,23,1996-04-04,CAN,CAN,70,184,2015,6,15,166,8478233.0,https://assets.nhle.com/mugs/nhl/20192020/CGY/8478233.png
2019-2020,Andrew Shaw,CHI,F,107.0,363.0,206.0,,30.0,372.0,168.0,195.0,113.0,153.0,411.0,43.0,116.0,180.0,Third Line,26,375.9,3,3,28,1991-07-20,CAN,CAN,71,182,2011,5,18,139,8476381.0,https://assets.nhle.com/mugs/nhl/20192020/CHI/8476381.png
2019-2020,Anthony Beauvillier,NYI,F,190.0,355.0,158.0,,181.0,357.0,202.0,105.0,273.0,221.0,59.0,199.0,,164.0,Second Line,68,1173.6833333333,18,15,22,1997-06-08,CAN,CAN,71,180,2015,1,28,28,8478463.0,https://assets.nhle.com/mugs/nhl/20192020/NYI/8478463.png
2019-2020,Anthony Cirelli,TBL,F,163.0,19.0,195.0,129.0,135.0,37.0,298.0,181.0,84.0,368.0,36.0,177.0,104.0,165.0,First Line,68,1255.35,16,19,22,1997-07-15,CAN,CAN,72,189,2015,3,11,72,8478519.0,https://assets.nhle.com/mugs/nhl/20192020/TBL/8478519.png
2019-2020,Anthony Duclair,OTT,F,75.0,352.0,157.0,160.0,124.0,383.0,81.0,54.0,79.0,78.0,122.0,288.0,,121.0,Second Line,66,1073.2166666667,23,12,24,1995-08-26,CAN,CAN,71,197,2013,3,19,80,8477407.0,https://assets.nhle.com/mugs/nhl/20192020/OTT/8477407.png
2019-2020,Anthony Mantha,DET,F,47.0,237.0,109.0,,90.0,142.0,74.0,120.0,29.0,86.0,287.0,238.0,,42.0,First Line,43,812.41666666667,16,15,24,1994-09-16,CAN,CAN,77,234,2013,1,20,20,8477511.0,https://assets.nhle.com/mugs/nhl/20192020/DET/8477511.png
2019-2020,Antoine Roussel,VAN,F,213.0,317.0,248.0,,229.0,339.0,291.0,165.0,125.0,136.0,428.0,144.0,,284.0,Fourth Line,41,485.21666666667,7,3,29,1989-11-21,FRA,FRA,71,200,-,-,-,-,8474849.0,https://assets.nhle.com/mugs/nhl/20192020/VAN/8474849.png
2019-2020,Anze Kopitar,LAK,F,251.0,179.0,84.0,154.0,224.0,203.0,378.0,185.0,217.0,351.0,99.0,342.0,19.0,56.0,First Line,70,1472.8,21,23,32,1987-08-24,SVN,SVN,75,225,2005,1,11,11,8471685.0,https://assets.nhle.com/mugs/nhl/20192020/LAK/8471685.png
2019-2020,Artem Anisimov,OTT,F,215.0,307.0,101.0,,231.0,401.0,191.0,99.0,229.0,128.0,266.0,420.0,113.0,187.0,Third Line,49,678.58333333333,15,4,31,1988-05-24,RUS,RUS,76,199,2006,2,24,54,8473573.0,https://assets.nhle.com/mugs/nhl/20192020/OTT/8473573.png
2019-2020,Artemi Panarin,NYR,F,10.0,384.0,58.0,,20.0,240.0,139.0,47.0,4.0,44.0,84.0,418.0,,15.0,First Line,69,1421.6666666667,32,35,27,1991-10-30,RUS,RUS,72,173,-,-,-,-,8478550.0,https://assets.nhle.com/mugs/nhl/20192020/NYR/8478550.png
2019-2020,Artturi Lehkonen,MTL,F,63.0,106.0,,127.0,81.0,54.0,52.0,121.0,74.0,207.0,237.0,140.0,,198.0,Third Line,70,1079.95,13,11,24,1995-07-04,FIN,FIN,71,179,2013,2,25,55,8477476.0,https://assets.nhle.com/mugs/nhl/20192020/MTL/8477476.png
2019-2020,Austin Wagner,LAK,F,192.0,262.0,,,272.0,135.0,53.0,114.0,293.0,180.0,232.0,37.0,,347.0,Fourth Line,65,763.28333333333,6,2,22,1997-06-23,CAN,CAN,73,195,2015,4,8,99,8478455.0,https://assets.nhle.com/mugs/nhl/20192020/LAK/8478455.png
2019-2020,Austin Watson,NSH,F,382.0,126.0,,51.0,411.0,284.0,278.0,246.0,418.0,428.0,409.0,28.0,,265.0,Fourth Line,53,615.86666666667,6,4,27,1992-01-13,USA,USA,76,204,2010,1,18,18,8475766.0,https://assets.nhle.com/mugs/nhl/20192020/NSH/8475766.png
2019-2020,Auston Matthews,TOR,F,2.0,129.0,4.0,,10.0,323.0,15.0,4.0,68.0,31.0,67.0,386.0,33.0,4.0,First Line,70,1467.8666666667,47,19,21,1997-09-17,USA,USA,75,208,2016,1,1,1,8479318.0,https://assets.nhle.com/mugs/nhl/20192020/TOR/8479318.png
2019-2020,Barclay Goodrow,SJS,F,328.0,7.0,,90.0,271.0,56.0,308.0,277.0,370.0,286.0,375.0,60.0,52.0,262.0,Second Line,70,1114.8166666667,8,9,26,1993-02-26,CAN,CAN,74,204,-,-,-,-,8476624.0,https://assets.nhle.com/mugs/nhl/20192020/SJS/8476624.png
2019-2020,Barclay Goodrow,TBL,F,328.0,7.0,,90.0,271.0,56.0,308.0,277.0,370.0,286.0,375.0,60.0,52.0,262.0,Second Line,70,1114.8166666667,8,9,26,1993-02-26,CAN,CAN,74,204,-,-,-,-,8476624.0,https://assets.nhle.com/mugs/nhl/20192020/TBL/8476624.png
2019-2020,Blake Coleman,NJD,F,104.0,108.0,,37.0,293.0,227.0,10.0,43.0,359.0,393.0,393.0,42.0,,113.0,Second Line,66,1103.3833333333,21,5,27,1991-11-28,USA,USA,71,199,2011,3,14,75,8476399.0,https://assets.nhle.com/mugs/nhl/20192020/NJD/8476399.png
2019-2020,Blake Coleman,TBL,F,104.0,108.0,,37.0,293.0,227.0,10.0,43.0,359.0,393.0,393.0,42.0,,113.0,Second Line,66,1103.3833333333,21,5,27,1991-11-28,USA,USA,71,199,2011,3,14,75,8476399.0,https://assets.nhle.com/mugs/nhl/20192020/TBL/8476399.png
2019-2020,Blake Comeau,DAL,F,351.0,232.0,,134.0,316.0,131.0,340.0,316.0,337.0,411.0,378.0,70.0,,311.0,Third Line,55,821.7,8,3,33,1986-02-18,CAN,CAN,73,200,2004,2,17,47,8471260.0,https://assets.nhle.com/mugs/nhl/20192020/DAL/8471260.png
2019-2020,Blake Lizotte,LAK,F,343.0,125.0,214.0,95.0,136.0,90.0,357.0,425.0,277.0,235.0,46.0,279.0,95.0,317.0,Third Line,65,907.4,6,10,21,1997-12-13,USA,USA,69,170,-,-,-,-,8481481.0,https://assets.nhle.com/mugs/nhl/20192020/LAK/8481481.png
2019-2020,Blake Wheeler,WPG,F,123.0,228.0,14.0,,204.0,259.0,122.0,145.0,88.0,99.0,235.0,192.0,89.0,28.0,First Line,71,1371.6666666667,22,27,33,1986-08-31,USA,USA,77,220,2004,1,5,5,8471218.0,https://assets.nhle.com/mugs/nhl/20192020/WPG/8471218.png
2019-2020,Bo Horvat,VAN,F,164.0,304.0,145.0,,119.0,388.0,177.0,297.0,111.0,375.0,183.0,300.0,7.0,50.0,First Line,69,1361.5,22,20,24,1995-04-05,CAN,CAN,72,215,2013,1,9,9,8477500.0,https://assets.nhle.com/mugs/nhl/20192020/VAN/8477500.png
2019-2020,Bobby Ryan,OTT,F,156.0,194.0,203.0,,161.0,260.0,144.0,164.0,152.0,89.0,339.0,116.0,,192.0,Third Line,24,324.41666666667,5,2,32,1987-03-17,USA,USA,74,208,2005,1,2,2,8471676.0,https://assets.nhle.com/mugs/nhl/20192020/OTT/8471676.png
2019-2020,Boone Jenner,CBJ,F,178.0,96.0,235.0,38.0,233.0,273.0,50.0,271.0,190.0,388.0,296.0,114.0,14.0,137.0,First Line,70,1268.15,11,7,26,1993-06-15,CAN,CAN,74,203,2011,2,7,37,8476432.0,https://assets.nhle.com/mugs/nhl/20192020/CBJ/8476432.png
2019-2020,Brad Marchand,BOS,F,9.0,326.0,33.0,47.0,24.0,62.0,115.0,10.0,11.0,27.0,72.0,291.0,,14.0,First Line,70,1361.65,28,36,31,1988-05-11,CAN,CAN,69,176,2006,3,8,71,8473419.0,https://assets.nhle.com/mugs/nhl/20192020/BOS/8473419.png
2019-2020,Brad Richardson,ARI,F,280.0,168.0,,119.0,301.0,303.0,200.0,229.0,303.0,424.0,399.0,165.0,12.0,269.0,Third Line,59,805.11666666667,6,5,34,1985-02-04,CAN,CAN,72,190,2003,5,27,163,8470755.0,https://assets.nhle.com/mugs/nhl/20192020/ARI/8470755.png
2019-2020,Brady Tkachuk,OTT,F,18.0,356.0,131.0,,74.0,382.0,6.0,25.0,38.0,199.0,62.0,30.0,100.0,66.0,First Line,71,1344.3333333333,21,18,19,1999-09-16,USA,USA,76,221,2018,1,4,4,8480801.0,https://assets.nhle.com/mugs/nhl/20192020/OTT/8480801.png
2019-2020,Brandon Saad,CHI,F,42.0,396.0,250.0,93.0,47.0,405.0,54.0,21.0,206.0,216.0,149.0,355.0,,122.0,Second Line,58,971.35,21,8,26,1992-10-27,USA,USA,73,215,2011,2,13,43,8476438.0,https://assets.nhle.com/mugs/nhl/20192020/CHI/8476438.png
2019-2020,Brandon Sutter,VAN,F,309.0,381.0,193.0,123.0,354.0,398.0,203.0,264.0,301.0,425.0,64.0,275.0,84.0,247.0,Third Line,44,653.38333333333,8,6,30,1989-02-14,USA,CAN,75,190,2007,1,11,11,8474091.0,https://assets.nhle.com/mugs/nhl/20192020/VAN/8474091.png
2019-2020,Brandon Tanev,PIT,F,356.0,11.0,,18.0,367.0,6.0,266.0,329.0,367.0,390.0,15.0,13.0,,215.0,Third Line,68,1003.6833333333,11,4,27,1991-12-31,CAN,CAN,72,189,-,-,-,-,8479293.0,https://assets.nhle.com/mugs/nhl/20192020/PIT/8479293.png
2019-2020,Brayden Point,TBL,F,24.0,121.0,92.0,,25.0,151.0,243.0,32.0,9.0,72.0,89.0,400.0,110.0,34.0,First Line,66,1247.5166666667,25,26,23,1996-03-13,CAN,CAN,71,180,2014,3,19,79,8478010.0,https://assets.nhle.com/mugs/nhl/20192020/TBL/8478010.png
2019-2020,Brayden Schenn,STL,F,184.0,158.0,36.0,,152.0,72.0,320.0,176.0,135.0,116.0,367.0,142.0,118.0,85.0,First Line,71,1308.7,25,21,28,1991-08-22,CAN,CAN,73,199,2009,1,5,5,8475170.0,https://assets.nhle.com/mugs/nhl/20192020/STL/8475170.png
2019-2020,Brendan Gallagher,MTL,F,1.0,52.0,224.0,,4.0,98.0,1.0,2.0,25.0,347.0,220.0,209.0,,38.0,Second Line,59,997.71666666667,22,12,27,1992-05-06,CAN,CAN,69,186,2010,5,27,147,8475848.0,https://assets.nhle.com/mugs/nhl/20192020/MTL/8475848.png
2019-2020,Brendan Leipsic,WSH,F,290.0,196.0,,,249.0,96.0,317.0,380.0,181.0,211.0,107.0,178.0,,372.0,Fourth Line,61,558.78333333333,3,4,25,1994-05-19,CAN,CAN,70,180,2012,3,28,89,8476894.0,https://assets.nhle.com/mugs/nhl/20192020/WSH/8476894.png
2019-2020,Brendan Lemieux,NYR,F,289.0,340.0,182.0,,326.0,416.0,204.0,204.0,358.0,266.0,82.0,24.0,,296.0,Fourth Line,59,759.35,6,8,23,1996-03-15,USA,USA,73,215,2014,2,1,31,8477962.0,https://assets.nhle.com/mugs/nhl/20192020/NYR/8477962.png
2019-2020,Brendan Perlini,CHI,F,365.0,408.0,260.0,,410.0,415.0,134.0,338.0,409.0,146.0,330.0,252.0,,370.0,Fourth Line,40,427.83333333333,1,2,23,1996-04-27,GBR,GBR,75,211,2014,1,12,12,8477943.0,https://assets.nhle.com/mugs/nhl/20192020/CHI/8477943.png
2019-2020,Brendan Perlini,DET,F,365.0,408.0,260.0,,410.0,415.0,134.0,338.0,409.0,146.0,330.0,252.0,,370.0,Fourth Line,40,427.83333333333,1,2,23,1996-04-27,GBR,GBR,75,211,2014,1,12,12,8477943.0,https://assets.nhle.com/mugs/nhl/20192020/DET/8477943.png
2019-2020,Brett Connolly,FLA,F,151.0,222.0,226.0,,220.0,214.0,224.0,42.0,254.0,85.0,328.0,262.0,,196.0,Third Line,69,1000.1,19,5,27,1992-05-02,CAN,CAN,75,198,2010,1,6,6,8475792.0,https://assets.nhle.com/mugs/nhl/20192020/FLA/8475792.png
2019-2020,Brett Howden,NYR,F,377.0,422.0,,120.0,381.0,430.0,413.0,321.0,314.0,293.0,334.0,197.0,122.0,312.0,Fourth Line,70,919.98333333333,9,6,21,1998-03-29,CAN,CAN,74,203,2016,1,27,27,8479353.0,https://assets.nhle.com/mugs/nhl/20192020/NYR/8479353.png
2019-2020,Brett Ritchie,BOS,F,342.0,201.0,,,351.0,38.0,171.0,351.0,388.0,247.0,413.0,6.0,,395.0,Fourth Line,27,280.9,2,3,26,1993-07-01,CAN,CAN,76,215,2011,2,14,44,8476439.0,https://assets.nhle.com/mugs/nhl/20192020/BOS/8476439.png
2019-2020,Brian Boyle,FLA,F,253.0,120.0,228.0,,360.0,338.0,136.0,152.0,308.0,364.0,363.0,69.0,54.0,216.0,Fourth Line,39,482.63333333333,6,4,34,1984-12-18,USA,USA,78,245,2003,1,26,26,8470619.0,https://assets.nhle.com/mugs/nhl/20192020/FLA/8470619.png
2019-2020,Brock Boeser,VAN,F,108.0,270.0,97.0,,205.0,219.0,109.0,75.0,129.0,2.0,270.0,393.0,,49.0,First Line,57,1058.6,16,14,22,1997-02-25,USA,USA,73,208,2015,1,23,23,8478444.0,https://assets.nhle.com/mugs/nhl/20192020/VAN/8478444.png
2019-2020,Brock McGinn,CAR,F,237.0,154.0,,102.0,149.0,155.0,183.0,327.0,250.0,142.0,102.0,125.0,,310.0,Fourth Line,68,897.73333333333,7,7,25,1994-02-02,CAN,CAN,72,187,2012,2,17,47,8476934.0,https://assets.nhle.com/mugs/nhl/20192020/CAR/8476934.png
2019-2020,Brock Nelson,NYI,F,166.0,338.0,129.0,135.0,257.0,327.0,181.0,64.0,255.0,310.0,248.0,320.0,98.0,81.0,First Line,68,1282.4666666667,26,15,27,1991-10-15,USA,USA,76,210,2010,1,30,30,8475754.0,https://assets.nhle.com/mugs/nhl/20192020/NYI/8475754.png
2019-2020,Bryan Rust,PIT,F,56.0,289.0,74.0,10.0,60.0,220.0,118.0,27.0,124.0,25.0,196.0,173.0,,51.0,First Line,55,1087.0833333333,27,15,27,1992-05-11,USA,USA,71,192,2010,3,20,80,8475810.0,https://assets.nhle.com/mugs/nhl/20192020/PIT/8475810.png
2019-2020,Cal Clutterbuck,NYI,F,408.0,74.0,,133.0,368.0,64.0,388.0,404.0,378.0,392.0,145.0,14.0,,331.0,Fourth Line,37,496.71666666667,3,3,31,1987-11-18,CAN,CAN,72,212,2006,3,9,72,8473504.0,https://assets.nhle.com/mugs/nhl/20192020/NYI/8473504.png
2019-2020,Calle Jarnkrok,NSH,F,236.0,128.0,174.0,139.0,256.0,99.0,157.0,220.0,289.0,125.0,153.0,334.0,,189.0,Second Line,64,1019.85,15,12,27,1991-09-25,SWE,SWE,72,192,2010,2,21,51,8475714.0,https://assets.nhle.com/mugs/nhl/20192020/NSH/8475714.png
2019-2020,Cam Atkinson,CBJ,F,49.0,189.0,136.0,12.0,186.0,174.0,7.0,63.0,160.0,33.0,205.0,405.0,,47.0,Second Line,44,785.18333333333,12,8,30,1989-06-05,USA,USA,68,176,2008,6,6,157,8474715.0,https://assets.nhle.com/mugs/nhl/20192020/CBJ/8474715.png
2019-2020,Carl Hagelin,WSH,F,139.0,176.0,,55.0,177.0,57.0,72.0,282.0,98.0,169.0,344.0,273.0,,235.0,Third Line,58,830.51666666667,8,12,31,1988-08-23,SWE,SWE,72,183,2007,6,17,168,8474176.0,https://assets.nhle.com/mugs/nhl/20192020/WSH/8474176.png
2019-2020,Carl Soderberg,ARI,F,212.0,199.0,200.0,28.0,258.0,296.0,126.0,178.0,223.0,365.0,236.0,196.0,132.0,141.0,Second Line,70,1112.75,17,9,33,1985-10-12,SWE,SWE,75,210,2004,2,19,49,8471262.0,https://assets.nhle.com/mugs/nhl/20192020/ARI/8471262.png
2019-2020,Carter Rowney,ANA,F,352.0,327.0,,80.0,332.0,359.0,419.0,381.0,178.0,383.0,234.0,20.0,,363.0,Fourth Line,71,910.18333333333,8,10,30,1989-05-10,CAN,CAN,74,208,-,-,-,-,8477240.0,https://assets.nhle.com/mugs/nhl/20192020/ANA/8477240.png
2019-2020,Carter Verhaeghe,TBL,F,195.0,250.0,,,62.0,289.0,235.0,65.0,380.0,253.0,125.0,265.0,,387.0,Fourth Line,52,486.78333333333,9,2,24,1995-08-14,CAN,CAN,74,180,2013,3,21,82,8477409.0,https://assets.nhle.com/mugs/nhl/20192020/TBL/8477409.png
2019-2020,Casey Cizikas,NYI,F,322.0,14.0,,110.0,321.0,22.0,279.0,143.0,389.0,404.0,377.0,40.0,26.0,223.0,Third Line,48,686.1,10,3,28,1991-02-27,CAN,CAN,71,190,2009,4,1,92,8475231.0,https://assets.nhle.com/mugs/nhl/20192020/NYI/8475231.png
2019-2020,Casey Mittelstadt,BUF,F,372.0,394.0,201.0,,395.0,351.0,387.0,319.0,350.0,16.0,43.0,383.0,158.0,337.0,Fourth Line,31,395.56666666667,4,4,20,1998-11-22,USA,USA,73,195,2017,1,8,8,8479999.0,https://assets.nhle.com/mugs/nhl/20192020/BUF/8479999.png
